ax,ay,az,wx,wy,wz,AngleX,AngleY,AngleZ,label
-0.071,-0.15,-0.382,-3.296,-24.841,-113.586,167.712,5.257,-111.725,running
0.104,-0.15,-0.382,-3.296,-24.841,-113.586,167.8,5.784,-110.715,running
0.104,-0.203,-0.093,-9.644,-35.095,-147.095,167.871,6.471,-109.391,running
0.146,-0.203,-0.093,-9.644,-35.095,-147.095,167.964,7.147,-108.062,running
0.146,-0.043,0.165,-20.386,-42.725,-116.272,167.926,7.822,-107.051,running
0.086,-0.043,0.165,-20.386,-42.725,-116.272,167.904,8.487,-106.04,running
0.086,0.24,0.099,-33.386,-16.541,-64.575,167.684,8.784,-105.48,running
0.168,0.24,0.099,-33.386,-16.541,-64.575,167.454,9.08,-104.925,running
0.168,0.354,-0.412,-52.551,-5.432,-24.17,166.959,9.168,-104.744,running
0.755,0.354,-0.412,-52.551,-5.432,-24.17,166.448,9.245,-104.562,running
0.755,0.354,-2.306,-5.005,13.489,-36.621,166.448,9.13,-104.216,running
-0.368,0.354,-2.306,-5.005,13.489,-36.621,166.454,8.992,-103.865,running
-0.368,-0.054,-3.794,155.823,197.388,-103.455,168.234,7.218,-102.453,running
-1.45,-0.054,-3.794,155.823,197.388,-103.455,169.964,5.433,-101.096,running
-1.45,-0.417,-2.245,161.865,6.165,-121.033,171.727,5.548,-99.932,running
-0.526,-0.417,-2.245,161.865,6.165,-121.033,173.491,5.652,-98.762,running
-0.526,-0.49,-1.287,88.928,-81.665,-78.918,174.49,6.57,-98.102,running
-0.154,-0.49,-1.287,88.928,-81.665,-78.918,175.512,7.471,-97.427,running
-0.154,-0.333,-0.943,72.205,-64.453,-63.049,176.353,8.174,-96.883,running
-0.327,-0.333,-0.943,72.205,-64.453,-63.049,177.209,8.866,-96.323,running
-0.327,0.276,-0.589,46.143,-59.692,-44.006,177.775,9.492,-95.944,running
-0.33,0.276,-0.589,46.143,-59.692,-44.006,178.33,10.118,-95.559,running
-0.33,0.83,-0.174,-3.235,-46.204,73.303,178.165,10.58,-96.361,running
-0.146,0.83,-0.174,-3.235,-46.204,73.303,177.968,11.041,-97.158,running
-0.146,0.431,0.237,-62.805,-62.012,109.802,177.083,11.646,-98.344,running
0.083,0.431,0.237,-62.805,-62.012,109.802,176.166,12.233,-99.536,running
0.083,-0.044,0.146,-89.111,-39.49,95.886,175.012,12.585,-100.585,running
0.216,-0.044,0.146,-89.111,-39.49,95.886,173.864,12.914,-101.64,running
0.216,-0.302,0.061,-82.458,-0.061,90.881,172.809,12.832,-102.607,running
0.238,-0.302,0.061,-82.458,-0.061,90.881,171.788,12.717,-103.568,running
0.238,-0.429,-0.177,-44.983,52.246,79.102,171.216,12.079,-104.332,running
0.25,-0.429,-0.177,-44.983,52.246,79.102,170.695,11.409,-105.084,running
0.25,-0.25,-0.743,-65.002,77.759,44.739,170.079,10.525,-105.436,running
0.831,-0.25,-0.743,-65.002,77.759,44.739,169.481,9.619,-105.776,running
0.831,-0.008,-3.383,-58.594,121.033,86.975,168.893,8.179,-106.441,running
-0.945,-0.008,-3.383,-58.594,121.033,86.975,168.311,6.724,-107.095,running
-0.945,0.299,-3.338,-5.737,181.641,193.542,167.964,4.872,-108.199,running
-1.046,0.299,-3.338,-5.737,181.641,193.542,167.882,2.653,-109.759,running
-1.046,0.698,-1.832,68.726,-21.851,250.183,168.201,1.406,-111.813,running
-0.257,0.698,-1.832,68.726,-21.851,250.183,168.882,1.143,-114.362,running
-0.257,0.863,-1.343,32.41,-100.952,191.284,169.376,1.362,-116.697,running
0.065,0.863,-1.343,32.41,-100.952,191.284,169.656,2.043,-118.817,running
0.065,0.737,-0.86,4.395,-81.787,93.933,169.783,2.719,-120.432,running
-0.296,0.737,-0.86,4.395,-81.787,93.933,169.755,3.384,-121.553,running
-0.296,0.226,-0.624,-21.057,-36.926,1.282,169.612,3.9,-122.179,running
-0.112,0.226,-0.624,-21.057,-36.926,1.282,169.376,4.285,-122.311,running
-0.112,-0.24,-0.546,-8.667,-23.926,-94.543,169.244,4.691,-121.959,running
0.155,-0.24,-0.546,-8.667,-23.926,-94.543,169.222,5.125,-121.119,running
0.155,-0.287,-0.157,-8.24,-15.076,-153.748,169.25,5.565,-119.982,running
0.148,-0.287,-0.157,-8.24,-15.076,-153.748,169.327,6.01,-118.542,running
0.148,-0.071,0.189,-22.156,-30.762,-133.789,169.343,6.498,-117.213,running
0.082,-0.071,0.189,-22.156,-30.762,-133.789,169.288,7.042,-115.994,running
0.082,0.188,0.26,-30.151,-10.254,-87.585,169.178,7.432,-114.983,running
0.047,0.188,0.26,-30.151,-10.254,-87.585,168.997,7.679,-114.181,running
0.047,0.346,0.047,-50.171,-1.526,-46.936,168.679,7.844,-113.577,running
0.298,0.346,0.047,-50.171,-1.526,-46.936,168.212,7.927,-113.165,running
0.298,0.289,-0.798,-44.495,-13.062,-29.114,167.745,8.042,-112.852,running
0.977,0.289,-0.798,-44.495,-13.062,-29.114,167.289,8.174,-112.648,running
0.977,0.271,-3.684,42.664,119.202,-56.824,167.322,7.674,-112.154,running
-1.381,0.271,-3.684,42.664,119.202,-56.824,167.849,6.537,-111.385,running
-1.381,-0.331,-3.289,222.961,160.339,-122.07,169.299,5.262,-110.264,running
-1.107,-0.331,-3.289,222.961,160.339,-122.07,171.667,3.851,-108.836,running
-1.107,-0.51,-1.79,156.921,-26.55,-121.643,173.666,3.345,-107.584,running
-0.344,-0.51,-1.79,156.921,-26.55,-121.643,175.331,3.746,-106.441,running
-0.344,-0.47,-1.195,87.341,-69.58,-86.243,176.655,4.334,-105.48,running
-0.21,-0.47,-1.195,87.341,-69.58,-86.243,177.627,5.103,-104.7,running
-0.21,-0.14,-0.884,60.303,-61.768,-86.792,178.484,5.817,-103.898,running
-0.185,-0.14,-0.884,60.303,-61.768,-86.792,179.209,6.482,-103.079,running
-0.185,0.529,-0.735,16.479,-53.04,-23.682,179.687,7.081,-102.574,running
-0.254,0.529,-0.735,16.479,-53.04,-23.682,179.89,7.635,-102.382,running
-0.254,0.727,-0.239,-48.218,-45.105,84.9,179.681,8.152,-102.733,running
-0.175,0.727,-0.239,-48.218,-45.105,84.9,179.05,8.619,-103.634,running
-0.175,0.376,0.215,-88.989,-92.285,116.028,178.165,9.311,-104.711,running
-0.022,0.376,0.215,-88.989,-92.285,116.028,177.023,10.217,-105.969,running
-0.022,-0.015,0.221,-102.722,-76.66,101.624,175.803,11.025,-107.166,running
0.14,-0.015,0.221,-102.722,-76.66,101.624,174.512,11.739,-108.309,running
0.14,-0.266,0.101,-102.539,-55.054,69.946,173.254,12.332,-109.292,running
0.268,-0.266,0.101,-102.539,-55.054,69.946,172.046,12.81,-110.116,running
0.268,-0.272,-0.271,-81.97,-34.424,37.048,170.991,13.178,-110.775,running
0.802,-0.272,-0.271,-81.97,-34.424,37.048,170.107,13.442,-111.253,running
0.802,-0.122,-2.432,-112.732,-21.24,14.099,169.118,13.612,-111.599,running
0.254,-0.122,-2.432,-112.732,-21.24,14.099,168.019,13.683,-111.819,running
0.254,0.153,-3.994,-68.176,186.401,105.896,167.091,12.629,-112.264,running
-1.924,0.153,-3.994,-68.176,186.401,105.896,166.36,10.464,-112.912,running
-1.924,0.245,-1.515,19.958,69.275,256.287,165.959,8.712,-114.417,running
-0.929,0.245,-1.515,19.958,69.275,256.287,165.905,7.394,-116.807,running
-0.929,0.567,-1.217,55.664,-108.704,254.272,166.042,6.982,-119.399,running
-0.199,0.567,-1.217,55.664,-108.704,254.272,166.306,7.46,-122.201,running
-0.199,0.66,-0.979,31.677,-109.619,144.043,166.492,8.091,-124.464,running
-0.174,0.66,-0.979,31.677,-109.619,144.043,166.591,8.855,-126.189,running
-0.174,0.388,-0.589,21.362,-60.303,16.724,166.718,9.525,-127.227,running
-0.026,0.388,-0.589,21.362,-60.303,16.724,166.882,10.102,-127.579,running
-0.026,-0.065,-0.466,7.935,-16.785,-74.707,167.069,10.569,-127.425,running
0.158,-0.065,-0.466,7.935,-16.785,-74.707,167.289,10.915,-126.766,running
0.158,-0.289,-0.187,15.137,-6.287,-95.398,167.569,11.228,-125.991,running
0.161,-0.289,-0.187,15.137,-6.287,-95.398,167.926,11.497,-125.101,running
0.161,-0.227,0.153,2.197,-7.385,-73.73,168.206,11.733,-124.316,running
0.011,-0.227,0.153,2.197,-7.385,-73.73,168.415,11.942,-123.64,running
0.011,-0.029,0.216,-0.732,0.061,-47.119,168.585,12.085,-123.085,running
0.022,-0.029,0.216,-0.732,0.061,-47.119,168.723,12.162,-122.657,running
0.022,0.122,-0.008,-2.136,-3.906,-20.996,168.816,12.228,-122.36,running
0.358,0.122,-0.008,-2.136,-3.906,-20.996,168.871,12.294,-122.201,running
0.358,0.102,-0.873,15.32,-10.864,-4.578,168.981,12.36,-122.13,running
1.059,0.102,-0.873,15.32,-10.864,-4.578,169.156,12.415,-122.146,running
1.059,-0.086,-3.608,105.103,108.459,-49.805,169.86,11.893,-121.822,running
-1.175,-0.086,-3.608,105.103,108.459,-49.805,171.079,10.789,-121.174,running
-1.175,-0.161,-2.872,188.721,160.767,-64.758,172.711,9.426,-120.443,running
-1.254,-0.161,-2.872,188.721,160.767,-64.758,174.754,7.839,-119.658,running
-1.254,-0.23,-1.782,131.958,42.358,-73.364,176.479,6.85,-118.927,running
-0.613,-0.23,-1.782,131.958,42.358,-73.364,177.907,6.471,-118.213,running
-0.613,-0.309,-1.324,45.898,-38.574,-69.519,178.896,6.498,-117.537,running
-0.221,-0.309,-1.324,45.898,-38.574,-69.519,179.462,6.921,-116.889,running
-0.221,-0.116,-0.927,2.197,-51.941,-69.763,179.813,7.41,-116.235,running
-0.115,-0.116,-0.927,2.197,-51.941,-69.763,179.956,7.965,-115.576,running
-0.115,0.309,-0.681,-38.147,-26.245,-15.747,179.863,8.383,-115.186,running
-0.267,0.309,-0.681,-38.147,-26.245,-15.747,179.522,8.668,-115.071,running
-0.267,0.504,-0.309,-95.093,-11.841,78.735,178.813,8.877,-115.439,running
-0.348,0.504,-0.309,-95.093,-11.841,78.735,177.737,9.003,-116.279,running
-0.348,0.227,0.056,-122.62,-62.317,124.512,176.479,9.36,-117.367,running
-0.165,0.227,0.056,-122.62,-62.317,124.512,175.029,9.932,-118.713,running
-0.165,-0.101,0.108,-115.845,-66.284,120.3,173.606,10.503,-120.059,running
0.155,-0.101,0.108,-115.845,-66.284,120.3,172.216,11.069,-121.399,running
0.155,-0.228,-0.159,-95.581,-31.128,97.107,170.958,11.448,-122.613,running
0.155,-0.228,-0.159,-95.581,-31.128,97.107,169.838,11.635,-123.684,running
0.46,-0.228,-0.159,-95.581,-31.128,97.107,168.739,11.794,-124.766,running
0.46,-0.109,-1.515,-117.493,-36.743,57.312,167.503,12.025,-125.453,running
0.714,-0.109,-1.515,-117.493,-36.743,57.312,166.278,12.206,-126.145,running
0.714,-0.156,-3.939,-36.011,52.185,61.523,165.916,11.475,-126.661,running
-0.983,-0.156,-3.939,-36.011,52.185,61.523,165.553,10.728,-127.167,running
-0.983,-0.167,-1.681,45.105,28.442,134.827,165.877,10.052,-128.458,running
-0.708,-0.167,-1.681,45.105,28.442,134.827,166.212,9.41,-129.749,running
-0.708,0.301,-1.207,90.82,-57.434,215.027,166.838,9.443,-132.045,running
-0.105,0.301,-1.207,90.82,-57.434,215.027,167.454,9.514,-134.341,running
-0.105,0.573,-1.114,49.805,-142.151,223.999,167.58,10.404,-136.912,running
0.134,0.573,-1.114,49.805,-142.151,223.999,167.646,11.294,-139.488,running
0.134,0.645,-0.765,22.888,-102.112,157.166,167.547,11.931,-141.317,running
-0.095,0.645,-0.765,22.888,-102.112,157.166,167.415,12.552,-143.146,running
-0.095,0.372,-0.389,5.005,-18.25,55.054,167.349,12.574,-143.773,running
-0.328,0.372,-0.389,5.005,-18.25,55.054,167.267,12.596,-144.404,running
-0.328,-0.078,-0.298,-3.235,22.339,-36.56,167.327,12.431,-144.025,running
-0.294,-0.078,-0.298,-3.235,22.339,-36.56,167.393,12.277,-143.646,running
-0.294,-0.216,-0.001,-2.441,2.686,-67.383,167.531,12.387,-142.998,running
-0.187,-0.216,-0.001,-2.441,2.686,-67.383,167.673,12.513,-142.355,running
-0.187,-0.1,0.216,-14.526,-10.986,-58.716,167.684,12.761,-141.828,running
-0.034,-0.1,0.216,-14.526,-10.986,-58.716,167.695,13.019,-141.301,running
-0.034,0.046,0.074,-18.677,-0.427,-43.335,167.64,13.151,-140.9,running
0.204,0.046,0.074,-18.677,-0.427,-43.335,167.58,13.282,-140.504,running
0.204,0.093,-0.395,-21.79,8.606,-21.79,167.443,13.26,-140.295,running
0.782,0.093,-0.395,-21.79,8.606,-21.79,167.305,13.222,-140.092,running
0.782,0.106,-2.26,33.325,24.536,-22.705,167.728,12.969,-139.845,running
0.143,0.106,-2.26,33.325,24.536,-22.705,168.157,12.678,-139.592,running
0.143,-0.101,-3.391,139.099,188.293,-37.537,169.739,10.805,-138.873,running
-1.152,-0.101,-3.391,139.099,188.293,-37.537,171.288,8.926,-138.214,running
-1.152,-0.135,-2.192,185.242,89.6,-20.874,173.221,8.02,-137.917,running
-0.686,-0.135,-2.192,185.242,89.6,-20.874,175.144,7.13,-137.653,running
-0.686,-0.204,-1.524,114.929,10.742,6.714,176.309,7.02,-137.747,running
-0.299,-0.204,-1.524,114.929,10.742,6.714,177.473,6.921,-137.845,running
-0.299,-0.177,-1.16,62.134,-49.133,-8.911,178.127,7.432,-137.813,running
-0.201,-0.177,-1.16,62.134,-49.133,-8.911,178.781,7.938,-137.774,running
-0.201,0.066,-0.838,29.785,-45.349,-36.438,179.149,8.41,-137.45,running
-0.233,0.066,-0.838,29.785,-45.349,-36.438,179.517,8.877,-137.12,running
-0.233,0.52,-0.536,-32.654,-17.09,26.489,179.149,9.058,-137.422,running
-0.43,0.52,-0.536,-32.654,-17.09,26.489,178.77,9.245,-137.73,running
-0.43,0.394,0.025,-89.417,-40.039,108.337,177.676,9.635,-138.873,running
-0.336,0.394,0.025,-89.417,-40.039,108.337,176.572,10.014,-140.026,running
-0.336,-0.028,0.181,-110.84,-68.359,132.019,175.193,10.651,-141.449,running
-0.024,-0.028,0.181,-110.84,-68.359,132.019,173.809,11.261,-142.883,running
-0.024,-0.376,0.099,-100.464,-49.805,133.972,172.54,11.662,-144.338,running
0.268,-0.376,0.099,-100.464,-49.805,133.972,171.282,12.025,-145.805,running
0.268,-0.387,-0.203,-63.293,-4.517,118.896,170.469,11.926,-147.052,running
0.523,-0.387,-0.203,-63.293,-4.517,118.896,169.684,11.794,-148.293,running
0.523,-0.271,-1.681,-75.012,-3.723,75.317,168.887,11.667,-149.09,running
0.697,-0.271,-1.681,-75.012,-3.723,75.317,168.102,11.497,-149.875,running
0.697,-0.468,-4.38,26.306,66.833,47.852,168.409,10.668,-150.238,running
-1.035,-0.468,-4.38,26.306,66.833,47.852,168.717,9.827,-150.601,running
-1.035,-0.083,-1.962,74.524,34.363,131.897,169.36,9.168,-151.875,running
-0.62,-0.083,-1.962,74.524,34.363,131.897,170.008,8.553,-153.16,running
-0.62,0.389,-1.336,101.807,-57.434,243.591,170.728,8.69,-155.72,running
-0.04,0.389,-1.336,101.807,-57.434,243.591,171.425,8.866,-158.286,running
-0.04,0.645,-1.135,44.861,-149.536,234.009,171.508,9.976,-160.889,running
0.087,0.645,-1.135,44.861,-149.536,234.009,171.519,11.085,-163.499,running
0.087,0.743,-0.787,17.334,-90.515,152.954,171.376,11.722,-165.212,running
-0.218,0.743,-0.787,17.334,-90.515,152.954,171.2,12.343,-166.932,running
-0.218,0.379,-0.32,2.869,-27.1,54.749,171.09,12.486,-167.563,running
-0.405,0.379,-0.32,2.869,-27.1,54.749,170.975,12.634,-168.19,running
-0.405,-0.158,-0.236,-1.343,-2.136,-38.452,171.03,12.689,-167.838,running
-0.333,-0.158,-0.236,-1.343,-2.136,-38.452,171.096,12.761,-167.487,running
-0.333,-0.25,0.017,0.366,-30.151,-69.519,171.249,13.162,-166.86,running
-0.059,-0.25,0.017,0.366,-30.151,-69.519,171.42,13.574,-166.234,running
-0.059,-0.062,0.185,-13.062,-35.583,-49.011,171.409,14.008,-165.817,running
0.071,-0.062,0.185,-13.062,-35.583,-49.011,171.409,14.447,-165.405,running
0.071,0.07,0.003,-21.606,-16.846,-23.865,171.26,14.667,-165.218,running
0.248,0.07,0.003,-21.606,-16.846,-23.865,171.112,14.875,-165.031,running
0.248,0.082,-0.471,-25.208,-5.92,-2.991,170.876,14.925,-165.042,running
0.734,0.082,-0.471,-25.208,-5.92,-2.991,170.64,14.947,-165.048,running
0.734,-0.081,-2.124,67.261,34.058,-11.841,171.376,14.546,-164.899,running
0.264,-0.081,-2.124,67.261,34.058,-11.841,172.117,14.112,-164.756,running
0.264,-0.475,-3.331,159.973,165.833,-65.186,173.952,12.431,-163.911,running
-1.168,-0.475,-3.331,159.973,165.833,-65.186,175.754,10.739,-163.12,running
-1.168,-0.33,-2.295,171.57,70.374,-29.541,177.567,9.987,-162.806,running
-0.905,-0.33,-2.295,171.57,70.374,-29.541,179.363,9.256,-162.521,running
-0.905,-0.197,-1.579,94.238,4.089,-5.859,-179.654,9.201,-162.493,running
-0.577,-0.197,-1.579,94.238,4.089,-5.859,-178.676,9.163,-162.466,running
-0.577,-0.142,-1.258,51.27,-52.917,-29.236,-178.094,9.69,-162.191,running
-0.35,-0.142,-1.258,51.27,-52.917,-29.236,-177.512,10.223,-161.906,running
-0.35,0.081,-0.919,12.878,-54.932,-47.607,-177.275,10.761,-161.428,running
-0.219,0.081,-0.919,12.878,-54.932,-47.607,-177.045,11.305,-160.944,running
-0.219,0.468,-0.559,-38.208,-24.719,31.433,-177.49,11.58,-161.285,running
-0.251,0.468,-0.559,-38.208,-24.719,31.433,-177.946,11.854,-161.625,running
-0.251,0.422,-0.024,-85.144,-25.452,123.413,-179.077,12.162,-162.911,running
-0.22,0.422,-0.024,-85.144,-25.452,123.413,179.769,12.453,-164.202,running
-0.22,0.043,0.151,-108.276,-42.786,152.893,178.319,12.887,-165.806,running
-0.007,0.043,0.151,-108.276,-42.786,152.893,176.858,13.293,-167.421,running
-0.007,-0.313,0.045,-97.595,-28.015,146.362,175.534,13.513,-168.975,running
0.24,-0.313,0.045,-97.595,-28.015,146.362,174.221,13.705,-170.53,running
0.24,-0.434,-0.191,-65.125,4.272,126.038,173.128,13.705,-171.974,running
0.357,-0.434,-0.191,-65.125,4.272,126.038,172.255,13.519,-173.287,running
0.357,-0.274,-0.84,-83.496,15.991,82.336,171.381,13.266,-174.364,running
0.891,-0.274,-0.84,-83.496,15.991,82.336,170.486,12.942,-175.199,running
0.891,-0.351,-3.465,-22.583,55.054,48.584,169.948,12.415,-175.814,running
-0.407,-0.351,-3.465,-22.583,55.054,48.584,169.755,11.684,-176.221,running
-0.407,-0.042,-2.793,27.588,106.506,111.023,169.761,10.64,-176.896,running
-0.98,-0.042,-2.793,27.588,106.506,111.023,169.975,9.322,-177.841,running
-0.98,0.467,-1.538,96.069,18.799,247.131,170.425,8.339,-179.544,running
-0.439,0.467,-1.538,96.069,18.799,247.131,171.118,7.729,177.984,running
-0.439,0.77,-1.381,80.811,-89.233,265.991,171.711,7.685,175.336,running
-0.164,0.77,-1.381,80.811,-89.233,265.991,172.161,8.19,172.513,running
-0.164,0.84,-0.912,47.852,-77.759,172.607,172.48,8.723,170.167,running
-0.299,0.84,-0.912,47.852,-77.759,172.607,172.667,9.267,168.294,running
-0.299,0.474,-0.38,26.917,-24.414,34.79,172.831,9.641,167.151,running
-0.344,0.474,-0.38,26.917,-24.414,34.79,173.002,9.838,166.734,running
-0.344,0.051,-0.232,11.108,3.235,-72.449,173.177,9.976,166.877,running
-0.316,0.051,-0.232,11.108,3.235,-72.449,173.375,10.042,167.58,running
-0.316,-0.052,-0.026,-6.104,-39.856,-118.286,173.518,10.355,168.486,running
-0.036,-0.052,-0.026,-6.104,-39.856,-118.286,173.628,10.915,169.601,running
-0.036,-0.018,0.093,-30.212,-66.162,-101.074,173.611,11.602,170.623,running
0.144,-0.018,0.093,-30.212,-66.162,-101.074,173.469,12.409,171.541,running
0.144,0.043,-0.017,-48.706,-42.114,-55.725,173.194,13.068,172.238,running
0.324,0.043,-0.017,-48.706,-42.114,-55.725,172.787,13.574,172.722,running
0.324,0.032,-0.748,-43.396,-31.25,-24.109,172.375,13.991,173.04,running
0.956,0.032,-0.748,-43.396,-31.25,-24.109,171.958,14.304,173.205,running
0.956,-0.172,-3.104,51.208,48.645,-51.453,172.084,14.205,173.568,running
-0.704,-0.172,-3.104,51.208,48.645,-51.453,172.749,13.683,174.122,running
-0.704,-0.451,-2.948,148.315,103.821,-71.289,173.93,12.887,174.809,running
-0.973,-0.451,-2.948,148.315,103.821,-71.289,175.611,11.838,175.594,running
-0.973,-0.352,-1.756,144.775,0.732,-68.298,177.253,11.299,176.309,running
-0.607,-0.352,-1.756,144.775,0.732,-68.298,178.863,11.283,176.968,running
-0.607,-0.244,-1.322,83.13,-27.283,-44.861,-179.857,11.398,177.512,running
-0.435,-0.244,-1.322,83.13,-27.283,-44.861,-178.912,11.656,177.935,running
-0.435,-0.056,-0.98,58.228,-33.081,-59.082,-178.077,11.937,178.434,running
-0.365,-0.056,-0.98,58.228,-33.081,-59.082,-177.352,12.244,179.017,running
-0.365,0.485,-0.611,12.512,-26.794,-9.521,-176.913,12.53,179.346,running
-0.376,0.485,-0.611,12.512,-26.794,-9.521,-176.776,12.799,179.429,running
-0.376,0.712,-0.053,-41.687,-20.325,104.736,-177.05,13.074,178.918,running
-0.323,0.712,-0.053,-41.687,-20.325,104.736,-177.753,13.348,177.819,running
-0.323,0.26,0.186,-92.285,-49.5,125.793,-178.753,13.766,176.611,running
-0.061,0.26,0.186,-92.285,-49.5,125.793,179.951,14.315,175.287,running
-0.061,-0.177,0.031,-97.107,-32.166,115.601,178.632,14.76,174.007,running
0.195,-0.177,0.031,-97.107,-32.166,115.601,177.308,15.09,172.766,running
0.195,-0.417,-0.243,-69.458,5.676,97.595,176.166,15.211,171.623,running
0.364,-0.417,-0.243,-69.458,5.676,97.595,175.215,15.117,170.579,running
0.364,-0.346,-0.946,-82.642,24.536,59.021,174.287,14.908,169.75,running
0.848,-0.346,-0.946,-82.642,24.536,59.021,173.375,14.579,169.135,running
0.848,-0.425,-3.554,-35.156,81.421,37.048,172.76,13.936,168.679,running
-0.938,-0.425,-3.554,-35.156,81.421,37.048,172.425,12.991,168.382,running
-0.938,-0.141,-2.748,-0.488,86.67,118.835,172.183,11.959,167.673,running
-0.882,-0.141,-2.748,-0.488,86.67,118.835,172.04,10.871,166.564,running
-0.882,0.396,-1.601,88.318,-31.677,220.398,172.249,10.327,164.855,running
-0.266,0.396,-1.601,88.318,-31.677,220.398,172.787,10.338,162.554,running
-0.266,0.764,-1.237,65.552,-125.183,210.938,173.188,10.844,160.241,running
-0.051,0.764,-1.237,65.552,-125.183,210.938,173.419,11.827,157.917,running
-0.051,0.8,-0.709,31.006,-96.68,141.418,173.502,12.711,155.962,running
-0.17,0.8,-0.709,31.006,-96.68,141.418,173.447,13.491,154.363,running
-0.17,0.48,-0.248,1.404,-52.002,39.368,173.342,14.101,153.314,running
-0.188,0.48,-0.248,1.404,-52.002,39.368,173.199,14.54,152.809,running
-0.188,0.009,-0.187,-16.418,-12.024,-64.819,173.101,14.854,152.858,running
-0.238,0.009,-0.187,-16.418,-12.024,-64.819,173.062,15.029,153.474,running
-0.238,-0.214,-0.027,-29.297,-30.518,-121.033,173.035,15.337,154.363,running
-0.031,-0.214,-0.027,-29.297,-30.518,-121.033,173.035,15.776,155.528,running
-0.031,-0.161,0.138,-41.87,-45.837,-107.849,172.969,16.287,156.627,running
0.031,-0.161,0.138,-41.87,-45.837,-107.849,172.837,16.87,157.643,running
0.031,-0.001,0.041,-48.889,-15.076,-71.106,172.634,17.281,158.494,running
0.153,-0.001,0.041,-48.889,-15.076,-71.106,172.348,17.512,159.175,running
0.153,0.11,-0.527,-53.162,-0.854,-38.33,172.002,17.65,159.692,running
0.707,0.11,-0.527,-53.162,-0.854,-38.33,171.584,17.677,160.054,running
0.707,0.165,-2.345,7.813,33.447,-39.063,171.48,17.512,160.439,running
-0.429,0.165,-2.345,7.813,33.447,-39.063,171.694,17.128,160.862,running
-0.429,-0.168,-3.261,132.08,172.485,-72.693,172.606,16.068,161.548,running
-1.288,-0.168,-3.261,132.08,172.485,-72.693,174.188,14.348,162.466,running
-1.288,-0.239,-1.986,142.334,34.241,-83.13,175.787,13.321,163.323,running
-0.556,-0.239,-1.986,142.334,34.241,-83.13,177.424,12.991,164.158,running
-0.556,-0.198,-1.235,68.787,-11.78,-46.814,178.638,12.892,164.795,running
-0.269,-0.198,-1.235,68.787,-11.78,-46.814,179.445,13.008,165.234,running
-0.269,-0.067,-0.899,36.682,-5.432,-61.462,-179.885,13.096,165.751,running
-0.266,-0.067,-0.899,36.682,-5.432,-61.462,-179.368,13.145,166.344,running
-0.266,0.255,-0.593,4.395,4.272,-54.443,-179.022,13.145,166.904,running
-0.38,0.255,-0.593,4.395,4.272,-54.443,-178.852,13.101,167.421,running
-0.38,0.587,-0.272,-46.753,24.902,37.964,-179.061,12.964,167.47,running
-0.491,0.587,-0.272,-46.753,24.902,37.964,-179.643,12.739,167.042,running
-0.491,0.354,0.12,-79.773,-26.672,94.238,179.533,12.783,166.328,running
-0.194,0.354,0.12,-79.773,-26.672,94.238,178.467,13.085,165.328,running
-0.194,-0.041,0.053,-85.327,-40.466,85.938,177.38,13.453,164.355,running
0.178,-0.041,0.053,-85.327,-40.466,85.938,176.27,13.876,163.422,running
0.178,-0.175,-0.28,-70.557,-6.348,67.078,175.265,14.128,162.581,running
0.178,-0.175,-0.28,-70.557,-6.348,67.078,174.375,14.189,161.851,running
0.485,-0.175,-0.28,-70.557,-6.348,67.078,173.502,14.222,161.12,running
0.485,-0.075,-1.806,-102.112,-12.329,39.063,172.397,14.288,160.67,running
0.502,-0.075,-1.806,-102.112,-12.329,39.063,171.304,14.31,160.214,running
0.502,-0.042,-4.107,-36.682,86.121,68.665,170.848,13.282,159.62,running
-1.107,-0.042,-4.107,-36.682,86.121,68.665,170.409,12.239,159.038,running
-1.107,-0.028,-1.968,39.185,18.372,116.943,170.612,11.799,157.857,running
-0.534,-0.028,-1.968,39.185,18.372,116.943,170.821,11.398,156.671,running
-0.534,0.469,-1.408,97.351,-60.059,165.283,171.486,11.711,154.874,running
-0.153,0.469,-1.408,97.351,-60.059,165.283,172.123,12.052,153.078,running
-0.153,0.764,-1.053,81.726,-154.419,164.978,172.535,13.337,151.155,running
0.002,0.764,-1.053,81.726,-154.419,164.978,172.886,14.628,149.233,running
0.002,0.801,-0.567,54.26,-129.211,117.981,173.046,15.727,147.816,running
-0.078,0.801,-0.567,54.26,-129.211,117.981,173.156,16.826,146.393,running
-0.078,0.558,-0.166,13.611,-71.228,34.973,173.095,17.435,145.904,running
-0.06,0.558,-0.166,13.611,-71.228,34.973,173.018,18.051,145.404,running
-0.06,0.138,-0.109,-19.226,-16.724,-59.021,172.93,18.237,145.953,running
-0.192,0.138,-0.109,-19.226,-16.724,-59.021,172.837,18.424,146.503,running
-0.192,-0.136,0.018,-42.908,-13.062,-116.577,172.711,18.649,147.662,running
-0.239,-0.136,0.018,-42.908,-13.062,-116.577,172.595,18.885,148.821,running
-0.239,-0.112,0.146,-59.753,-32.166,-118.958,172.326,19.33,149.985,running
-0.116,-0.112,0.146,-59.753,-32.166,-118.958,172.068,19.786,151.144,running
-0.116,0.041,-0.029,-75.867,-15.747,-98.755,171.601,20.072,152.122,running
0.181,0.041,-0.029,-75.867,-15.747,-98.755,171.134,20.369,153.094,running
