ax,ay,az,wx,wy,wz,AngleX,AngleY,AngleZ,label
0.145,0.264,-0.962,-0.366,0.183,0.183,164.251,-8.701,-81.282,lying
0.145,0.264,-0.959,-0.366,0.122,0.244,164.251,-8.701,-81.288,lying
0.145,0.264,-0.959,-0.366,0.122,0.244,164.251,-8.696,-81.288,lying
0.145,0.264,-0.959,-0.366,0.183,0.305,164.251,-8.696,-81.293,lying
0.145,0.264,-0.959,-0.366,0.183,0.305,164.251,-8.696,-81.293,lying
0.145,0.263,-0.96,-0.366,0.183,0.366,164.251,-8.696,-81.299,lying
0.145,0.263,-0.96,-0.366,0.183,0.366,164.251,-8.696,-81.299,lying
0.145,0.263,-0.959,-0.244,0.183,0.366,164.251,-8.696,-81.304,lying
0.145,0.263,-0.959,-0.244,0.183,0.366,164.251,-8.696,-81.304,lying
0.145,0.263,-0.959,-0.244,0.183,0.366,164.251,-8.696,-81.31,lying
0.145,0.263,-0.959,-0.244,0.183,0.366,164.251,-8.696,-81.31,lying
0.145,0.263,-0.96,-0.305,0.183,0.366,164.251,-8.696,-81.315,lying
0.145,0.263,-0.96,-0.305,0.183,0.366,164.251,-8.696,-81.315,lying
0.145,0.263,-0.96,-0.183,0.183,0.366,164.251,-8.696,-81.321,lying
0.144,0.263,-0.96,-0.183,0.183,0.366,164.251,-8.696,-81.326,lying
0.144,0.262,-0.959,-0.183,0.183,0.366,164.251,-8.701,-81.326,lying
0.144,0.262,-0.959,-0.183,0.183,0.366,164.257,-8.701,-81.332,lying
0.144,0.263,-0.959,-0.305,0.183,0.366,164.257,-8.701,-81.332,lying
0.144,0.263,-0.959,-0.305,0.183,0.366,164.257,-8.701,-81.337,lying
0.144,0.262,-0.96,-0.244,0.244,0.366,164.257,-8.701,-81.337,lying
0.144,0.262,-0.96,-0.244,0.244,0.366,164.257,-8.701,-81.343,lying
0.144,0.264,-0.96,-0.305,0.183,0.305,164.257,-8.701,-81.343,lying
0.144,0.264,-0.96,-0.305,0.183,0.305,164.257,-8.701,-81.348,lying
0.144,0.263,-0.959,-0.366,0.183,0.366,164.257,-8.701,-81.348,lying
0.143,0.263,-0.959,-0.366,0.183,0.366,164.257,-8.701,-81.354,lying
0.143,0.263,-0.96,-0.305,0.183,0.366,164.257,-8.701,-81.354,lying
0.144,0.263,-0.96,-0.305,0.183,0.366,164.257,-8.701,-81.359,lying
0.144,0.263,-0.96,-0.305,0.244,0.305,164.257,-8.701,-81.365,lying
0.145,0.263,-0.96,-0.305,0.244,0.305,164.257,-8.701,-81.365,lying
0.145,0.263,-0.96,-0.305,0.244,0.305,164.251,-8.701,-81.365,lying
0.144,0.263,-0.96,-0.305,0.244,0.305,164.251,-8.701,-81.37,lying
0.144,0.263,-0.961,-0.305,0.183,0.366,164.251,-8.701,-81.37,lying
0.144,0.263,-0.961,-0.305,0.183,0.366,164.251,-8.701,-81.376,lying
0.144,0.263,-0.96,-0.183,0.183,0.366,164.251,-8.701,-81.376,lying
0.145,0.263,-0.96,-0.183,0.183,0.366,164.257,-8.701,-81.381,lying
0.145,0.262,-0.96,-0.244,0.244,0.305,164.257,-8.701,-81.381,lying
0.145,0.262,-0.96,-0.244,0.244,0.305,164.257,-8.701,-81.387,lying
0.145,0.262,-0.96,-0.183,0.305,0.244,164.257,-8.701,-81.387,lying
0.144,0.262,-0.96,-0.183,0.305,0.244,164.257,-8.701,-81.387,lying
0.144,0.263,-0.959,-0.244,0.305,0.305,164.257,-8.707,-81.392,lying
0.143,0.263,-0.959,-0.244,0.305,0.305,164.257,-8.707,-81.392,lying
0.143,0.263,-0.959,-0.366,0.183,0.427,164.257,-8.707,-81.398,lying
0.144,0.263,-0.959,-0.366,0.183,0.427,164.257,-8.707,-81.398,lying
0.144,0.262,-0.958,-0.427,0.183,0.427,164.257,-8.707,-81.403,lying
0.146,0.262,-0.958,-0.427,0.183,0.427,164.257,-8.707,-81.409,lying
0.146,0.262,-0.959,-0.305,0.122,0.427,164.257,-8.707,-81.409,lying
0.146,0.262,-0.959,-0.305,0.122,0.427,164.257,-8.707,-81.414,lying
0.146,0.262,-0.961,-0.305,0.244,0.488,164.257,-8.707,-81.42,lying
0.141,0.262,-0.961,-0.305,0.244,0.488,164.257,-8.707,-81.425,lying
0.141,0.264,-0.963,-0.366,0.122,0.549,164.257,-8.707,-81.425,lying
0.137,0.264,-0.963,-0.366,0.122,0.549,164.257,-8.707,-81.431,lying
0.137,0.261,-0.965,-0.061,0.244,0,164.257,-8.707,-81.436,lying
0.144,0.261,-0.965,-0.061,0.244,0,164.257,-8.707,-81.436,lying
0.144,0.263,-0.957,0.061,0.549,-0.366,164.262,-8.707,-81.431,lying
0.146,0.263,-0.957,0.061,0.549,-0.366,164.262,-8.707,-81.425,lying
0.146,0.268,-0.953,-0.549,0.427,0.305,164.262,-8.712,-81.425,lying
0.147,0.268,-0.953,-0.549,0.427,0.305,164.262,-8.712,-81.425,lying
0.147,0.262,-0.959,-0.488,0.305,0.916,164.257,-8.712,-81.431,lying
0.146,0.262,-0.959,-0.488,0.305,0.916,164.257,-8.718,-81.442,lying
0.146,0.258,-0.963,0.061,0.122,0.366,164.257,-8.718,-81.447,lying
0.145,0.258,-0.963,0.061,0.122,0.366,164.262,-8.718,-81.447,lying
0.145,0.261,-0.962,-0.061,-0.122,-0.183,164.268,-8.712,-81.447,lying
0.147,0.261,-0.962,-0.061,-0.122,-0.183,164.268,-8.712,-81.447,lying
0.147,0.266,-0.959,-0.244,0.061,-0.061,164.268,-8.707,-81.447,lying
0.146,0.266,-0.959,-0.244,0.061,-0.061,164.268,-8.707,-81.447,lying
0.146,0.267,-0.956,-0.671,0.061,0.793,164.268,-8.701,-81.447,lying
0.146,0.267,-0.956,-0.671,0.061,0.793,164.262,-8.707,-81.458,lying
0.146,0.262,-0.958,-1.038,0.061,1.343,164.257,-8.707,-81.469,lying
0.143,0.262,-0.958,-1.038,0.061,1.343,164.251,-8.707,-81.48,lying
0.143,0.26,-0.962,-0.793,0.183,1.16,164.246,-8.712,-81.491,lying
0.14,0.26,-0.962,-0.793,0.183,1.16,164.246,-8.712,-81.502,lying
0.14,0.261,-0.964,-0.122,0.061,0.671,164.246,-8.712,-81.513,lying
0.141,0.261,-0.964,-0.122,0.061,0.671,164.246,-8.712,-81.519,lying
0.141,0.264,-0.964,0.244,0.244,0.183,164.251,-8.712,-81.524,lying
0.141,0.264,-0.964,0.244,0.244,0.183,164.257,-8.712,-81.524,lying
0.141,0.266,-0.961,0.122,0.244,0.061,164.262,-8.712,-81.524,lying
0.142,0.266,-0.961,0.122,0.244,0.061,164.262,-8.712,-81.524,lying
0.142,0.262,-0.959,0,0.305,0.122,164.268,-8.712,-81.524,lying
0.142,0.262,-0.959,0,0.305,0.122,164.268,-8.712,-81.524,lying
0.142,0.26,-0.959,-0.061,0.244,0.061,164.273,-8.712,-81.524,lying
0.144,0.26,-0.959,-0.061,0.244,0.061,164.273,-8.712,-81.524,lying
0.144,0.261,-0.959,-0.366,0.122,0,164.273,-8.707,-81.524,lying
0.146,0.261,-0.959,-0.366,0.122,0,164.273,-8.707,-81.524,lying
0.146,0.262,-0.96,-0.671,0.305,0.061,164.273,-8.707,-81.524,lying
0.146,0.262,-0.96,-0.671,0.305,0.061,164.268,-8.707,-81.524,lying
0.146,0.263,-0.96,-0.732,0.244,0.183,164.262,-8.707,-81.524,lying
0.146,0.263,-0.96,-0.732,0.244,0.183,164.257,-8.707,-81.524,lying
0.146,0.265,-0.959,-0.793,0.122,0.427,164.251,-8.707,-81.53,lying
0.148,0.265,-0.959,-0.793,0.122,0.427,164.251,-8.707,-81.53,lying
0.148,0.264,-0.958,-0.732,0.061,0.549,164.246,-8.707,-81.535,lying
0.147,0.264,-0.958,-0.732,0.061,0.549,164.24,-8.707,-81.541,lying
0.147,0.263,-0.958,-0.488,0.183,0.61,164.24,-8.707,-81.546,lying
0.146,0.263,-0.958,-0.488,0.183,0.61,164.235,-8.707,-81.552,lying
0.146,0.264,-0.958,-0.183,0.122,0.671,164.235,-8.707,-81.557,lying
0.145,0.264,-0.958,-0.183,0.122,0.671,164.24,-8.707,-81.563,lying
0.145,0.264,-0.961,0,0.183,0.61,164.24,-8.707,-81.568,lying
0.144,0.264,-0.961,0,0.183,0.61,164.246,-8.712,-81.573,lying
0.144,0.263,-0.961,0.061,0.244,0.427,164.246,-8.712,-81.579,lying
0.143,0.263,-0.961,0.061,0.244,0.427,164.251,-8.712,-81.584,lying
0.143,0.262,-0.96,0,0.183,0.488,164.257,-8.712,-81.584,lying
0.142,0.262,-0.96,0,0.183,0.488,164.257,-8.712,-81.59,lying
0.142,0.261,-0.961,-0.061,0.183,0.488,164.262,-8.712,-81.595,lying
0.143,0.261,-0.961,-0.061,0.183,0.488,164.262,-8.712,-81.601,lying
0.143,0.262,-0.961,-0.305,0.244,0.427,164.262,-8.712,-81.601,lying
0.143,0.262,-0.961,-0.305,0.244,0.427,164.262,-8.718,-81.606,lying
0.143,0.262,-0.961,-0.305,0.183,0.305,164.262,-8.718,-81.612,lying
0.143,0.262,-0.961,-0.305,0.183,0.305,164.262,-8.718,-81.612,lying
0.142,0.262,-0.961,-0.305,0.183,0.305,164.262,-8.712,-81.612,lying
0.142,0.263,-0.96,-0.366,0.183,0.183,164.262,-8.712,-81.617,lying
0.143,0.263,-0.96,-0.366,0.183,0.183,164.262,-8.712,-81.617,lying
0.143,0.263,-0.96,-0.427,0.183,0.183,164.262,-8.712,-81.617,lying
0.143,0.263,-0.96,-0.427,0.183,0.183,164.257,-8.712,-81.617,lying
0.143,0.263,-0.96,-0.488,0.244,0.244,164.257,-8.712,-81.623,lying
0.144,0.263,-0.96,-0.488,0.244,0.244,164.257,-8.712,-81.623,lying
0.144,0.264,-0.959,-0.427,0.183,0.244,164.251,-8.712,-81.623,lying
0.145,0.264,-0.959,-0.427,0.183,0.244,164.251,-8.712,-81.628,lying
0.145,0.264,-0.959,-0.366,0.183,0.366,164.251,-8.707,-81.628,lying
0.146,0.264,-0.959,-0.366,0.183,0.366,164.251,-8.707,-81.634,lying
0.146,0.264,-0.959,-0.244,0.183,0.366,164.251,-8.707,-81.634,lying
0.146,0.264,-0.959,-0.244,0.183,0.366,164.251,-8.707,-81.639,lying
0.146,0.263,-0.96,-0.183,0.244,0.366,164.251,-8.707,-81.645,lying
0.146,0.263,-0.96,-0.183,0.244,0.366,164.251,-8.712,-81.645,lying
0.146,0.262,-0.959,-0.244,0.183,0.366,164.257,-8.712,-81.65,lying
0.145,0.262,-0.959,-0.244,0.183,0.366,164.257,-8.712,-81.65,lying
0.145,0.263,-0.96,-0.244,0.183,0.488,164.257,-8.712,-81.656,lying
0.145,0.263,-0.96,-0.244,0.183,0.488,164.257,-8.712,-81.661,lying
0.145,0.262,-0.96,-0.244,0.183,0.427,164.257,-8.712,-81.661,lying
0.144,0.262,-0.96,-0.244,0.183,0.427,164.257,-8.712,-81.667,lying
0.144,0.262,-0.96,-0.183,0.244,0.427,164.257,-8.712,-81.672,lying
0.144,0.262,-0.96,-0.183,0.244,0.427,164.262,-8.712,-81.672,lying
0.144,0.262,-0.96,-0.183,0.183,0.366,164.262,-8.712,-81.678,lying
0.144,0.262,-0.96,-0.183,0.183,0.366,164.262,-8.712,-81.678,lying
0.144,0.263,-0.96,-0.305,0.183,0.366,164.262,-8.712,-81.683,lying
0.143,0.263,-0.96,-0.305,0.183,0.366,164.262,-8.712,-81.689,lying
0.143,0.263,-0.961,-0.366,0.183,0.366,164.262,-8.712,-81.689,lying
0.144,0.263,-0.961,-0.366,0.183,0.366,164.262,-8.712,-81.694,lying
0.144,0.264,-0.96,-0.366,0.183,0.366,164.262,-8.712,-81.694,lying
0.144,0.264,-0.96,-0.366,0.183,0.366,164.262,-8.712,-81.7,lying
0.144,0.264,-0.959,-0.305,0.183,0.305,164.262,-8.712,-81.7,lying
0.144,0.264,-0.959,-0.305,0.183,0.305,164.257,-8.712,-81.705,lying
0.144,0.264,-0.96,-0.305,0.183,0.366,164.257,-8.712,-81.705,lying
0.145,0.264,-0.96,-0.305,0.183,0.366,164.257,-8.712,-81.711,lying
0.145,0.263,-0.961,-0.366,0.183,0.366,164.257,-8.712,-81.711,lying
0.145,0.263,-0.961,-0.366,0.183,0.366,164.257,-8.712,-81.716,lying
0.145,0.263,-0.96,-0.244,0.244,0.366,164.257,-8.712,-81.722,lying
0.145,0.263,-0.96,-0.244,0.244,0.366,164.257,-8.712,-81.722,lying
0.145,0.263,-0.959,-0.244,0.183,0.305,164.257,-8.712,-81.727,lying
0.145,0.263,-0.959,-0.244,0.183,0.305,164.257,-8.712,-81.727,lying
0.145,0.263,-0.96,-0.305,0.183,0.305,164.257,-8.712,-81.727,lying
0.144,0.263,-0.96,-0.305,0.183,0.305,164.257,-8.712,-81.733,lying
0.144,0.263,-0.96,-0.305,0.183,0.366,164.257,-8.712,-81.733,lying
0.144,0.263,-0.96,-0.305,0.183,0.366,164.257,-8.712,-81.738,lying
0.144,0.263,-0.959,-0.305,0.122,0.366,164.257,-8.712,-81.744,lying
0.145,0.263,-0.959,-0.305,0.122,0.366,164.257,-8.712,-81.744,lying
0.145,0.262,-0.96,-0.305,0.183,0.366,164.257,-8.712,-81.749,lying
0.145,0.262,-0.96,-0.305,0.183,0.366,164.257,-8.712,-81.749,lying
0.145,0.263,-0.96,-0.305,0.244,0.366,164.257,-8.712,-81.755,lying
0.144,0.263,-0.96,-0.305,0.244,0.366,164.257,-8.712,-81.755,lying
0.144,0.263,-0.96,-0.305,0.244,0.305,164.257,-8.712,-81.76,lying
0.143,0.263,-0.96,-0.305,0.244,0.305,164.257,-8.712,-81.76,lying
0.143,0.264,-0.96,-0.305,0.183,0.305,164.257,-8.712,-81.766,lying
0.144,0.264,-0.96,-0.305,0.183,0.305,164.257,-8.712,-81.766,lying
0.144,0.263,-0.96,-0.305,0.183,0.305,164.257,-8.712,-81.771,lying
0.145,0.263,-0.96,-0.305,0.183,0.305,164.257,-8.712,-81.771,lying
0.145,0.263,-0.96,-0.366,0.183,0.305,164.257,-8.712,-81.771,lying
0.145,0.263,-0.96,-0.366,0.183,0.305,164.257,-8.712,-81.777,lying
0.145,0.263,-0.96,-0.366,0.183,0.427,164.257,-8.712,-81.782,lying
0.144,0.263,-0.96,-0.366,0.183,0.427,164.257,-8.712,-81.782,lying
0.144,0.263,-0.959,-0.366,0.183,0.427,164.257,-8.712,-81.788,lying
0.145,0.263,-0.959,-0.366,0.183,0.427,164.251,-8.712,-81.793,lying
0.145,0.263,-0.959,-0.366,0.244,0.427,164.251,-8.712,-81.793,lying
0.144,0.263,-0.959,-0.366,0.244,0.427,164.251,-8.712,-81.799,lying
0.144,0.263,-0.96,-0.366,0.244,0.366,164.251,-8.712,-81.799,lying
0.145,0.263,-0.96,-0.366,0.244,0.366,164.251,-8.712,-81.804,lying
0.145,0.263,-0.96,-0.244,0.244,0.366,164.251,-8.718,-81.804,lying
0.144,0.263,-0.96,-0.244,0.244,0.366,164.251,-8.718,-81.81,lying
0.144,0.263,-0.959,-0.244,0.244,0.366,164.251,-8.718,-81.815,lying
0.144,0.263,-0.959,-0.244,0.244,0.366,164.251,-8.718,-81.815,lying
0.144,0.263,-0.96,-0.305,0.183,0.366,164.251,-8.718,-81.821,lying
0.144,0.263,-0.96,-0.305,0.183,0.366,164.251,-8.718,-81.821,lying
0.144,0.264,-0.961,-0.427,0.183,0.549,164.251,-8.718,-81.826,lying
0.146,0.264,-0.961,-0.427,0.183,0.549,164.251,-8.718,-81.832,lying
0.146,0.263,-0.959,-0.549,0.183,0.549,164.251,-8.718,-81.837,lying
0.146,0.263,-0.959,-0.549,0.183,0.549,164.246,-8.718,-81.843,lying
0.146,0.263,-0.96,-0.549,0.122,0.61,164.246,-8.718,-81.848,lying
0.146,0.263,-0.96,-0.549,0.122,0.61,164.24,-8.718,-81.854,lying
0.146,0.264,-0.961,-0.488,0.305,0.61,164.24,-8.723,-81.859,lying
0.139,0.264,-0.961,-0.488,0.305,0.61,164.24,-8.723,-81.865,lying
0.139,0.264,-0.964,-0.61,0.183,0.488,164.235,-8.723,-81.865,lying
0.139,0.264,-0.964,-0.61,0.183,0.488,164.235,-8.723,-81.87,lying
0.139,0.261,-0.961,-0.305,0.305,-0.122,164.235,-8.723,-81.87,lying
0.147,0.261,-0.961,-0.305,0.305,-0.122,164.235,-8.723,-81.865,lying
0.147,0.267,-0.956,-0.549,0.61,0,164.229,-8.723,-81.865,lying
0.148,0.267,-0.956,-0.549,0.61,0,164.224,-8.729,-81.865,lying
0.148,0.27,-0.956,-1.099,0.427,0.977,164.218,-8.734,-81.87,lying
0.146,0.27,-0.956,-1.099,0.427,0.977,164.213,-8.734,-81.881,lying
0.146,0.259,-0.962,-0.732,0.305,1.099,164.207,-8.74,-81.892,lying
0.143,0.259,-0.962,-0.732,0.305,1.099,164.202,-8.74,-81.898,lying
0.143,0.257,-0.963,-0.183,0.122,0.244,164.207,-8.74,-81.903,lying
0.145,0.257,-0.963,-0.183,0.122,0.244,164.207,-8.74,-81.903,lying
0.145,0.262,-0.959,-0.122,-0.061,-0.244,164.207,-8.74,-81.903,lying
0.148,0.262,-0.959,-0.122,-0.061,-0.244,164.207,-8.734,-81.903,lying
0.148,0.267,-0.956,-0.488,0.061,0.183,164.207,-8.729,-81.903,lying
0.148,0.267,-0.956,-0.488,0.061,0.183,164.207,-8.729,-81.903,lying
0.148,0.268,-0.956,-1.16,0.122,1.16,164.202,-8.729,-81.909,lying
0.147,0.268,-0.956,-1.16,0.122,1.16,164.196,-8.729,-81.92,lying
0.147,0.264,-0.959,-1.465,0.061,1.526,164.185,-8.734,-81.936,lying
0.144,0.264,-0.959,-1.465,0.061,1.526,164.174,-8.734,-81.947,lying
0.144,0.262,-0.964,-1.221,0.244,1.404,164.169,-8.74,-81.964,lying
0.141,0.262,-0.964,-1.221,0.244,1.404,164.158,-8.745,-81.974,lying
0.141,0.262,-0.966,-0.427,0.427,0.854,164.158,-8.745,-81.985,lying
0.141,0.262,-0.966,-0.427,0.427,0.854,164.158,-8.751,-81.991,lying
0.141,0.266,-0.962,0.061,0.366,0.305,164.158,-8.751,-81.996,lying
0.142,0.266,-0.962,0.061,0.366,0.305,164.163,-8.756,-81.996,lying
0.142,0.27,-0.959,-0.366,0.244,0.366,164.163,-8.756,-82.002,lying
0.144,0.27,-0.959,-0.366,0.244,0.366,164.163,-8.756,-82.002,lying
0.144,0.266,-0.958,-0.793,0.427,0.671,164.158,-8.756,-82.007,lying
0.143,0.266,-0.958,-0.793,0.427,0.671,164.158,-8.756,-82.013,lying
0.143,0.262,-0.958,-0.793,0.427,0.549,164.152,-8.762,-82.018,lying
0.143,0.262,-0.958,-0.793,0.427,0.549,164.147,-8.762,-82.024,lying
0.143,0.263,-0.96,-1.038,0.305,0.366,164.141,-8.767,-82.024,lying
0.146,0.263,-0.96,-1.038,0.305,0.366,164.13,-8.767,-82.029,lying
0.146,0.262,-0.959,-1.099,0.427,0.305,164.125,-8.767,-82.029,lying
0.146,0.262,-0.959,-1.099,0.427,0.305,164.119,-8.767,-82.035,lying
0.146,0.265,-0.959,-1.099,0.366,0.488,164.108,-8.767,-82.035,lying
0.147,0.265,-0.959,-1.099,0.366,0.488,164.103,-8.773,-82.04,lying
0.147,0.268,-0.958,-1.282,0.183,0.671,164.097,-8.773,-82.046,lying
0.149,0.268,-0.958,-1.282,0.183,0.671,164.086,-8.773,-82.051,lying
0.149,0.269,-0.957,-1.587,0.244,0.793,164.075,-8.773,-82.057,lying
0.148,0.269,-0.957,-1.587,0.244,0.793,164.064,-8.778,-82.062,lying
0.148,0.268,-0.958,-1.648,0.488,0.916,164.053,-8.778,-82.073,lying
0.146,0.268,-0.958,-1.648,0.488,0.916,164.037,-8.784,-82.079,lying
0.146,0.266,-0.958,-1.343,0.427,1.099,164.026,-8.789,-82.09,lying
0.146,0.266,-0.958,-1.343,0.427,1.099,164.02,-8.795,-82.095,lying
0.146,0.265,-0.96,-0.977,0.305,0.977,164.009,-8.795,-82.106,lying
0.146,0.265,-0.96,-0.977,0.305,0.977,164.004,-8.8,-82.112,lying
0.146,0.267,-0.96,-0.671,0.366,0.854,164.004,-8.806,-82.123,lying
0.147,0.267,-0.96,-0.671,0.366,0.854,163.998,-8.806,-82.128,lying
0.147,0.27,-0.959,-0.793,0.427,0.793,163.993,-8.811,-82.139,lying
0.146,0.27,-0.959,-0.793,0.427,0.793,163.993,-8.811,-82.145,lying
0.146,0.269,-0.958,-1.099,0.549,0.793,163.987,-8.817,-82.15,lying
0.145,0.269,-0.958,-1.099,0.549,0.793,163.976,-8.822,-82.156,lying
0.145,0.267,-0.958,-1.16,0.488,0.854,163.971,-8.828,-82.161,lying
0.146,0.267,-0.958,-1.16,0.488,0.854,163.965,-8.833,-82.167,lying
0.146,0.266,-0.959,-1.16,0.427,0.916,163.954,-8.833,-82.178,lying
0.146,0.266,-0.959,-1.16,0.427,0.916,163.949,-8.839,-82.183,lying
0.146,0.265,-0.96,-1.16,0.427,0.854,163.938,-8.844,-82.194,lying
0.146,0.265,-0.96,-1.16,0.427,0.854,163.932,-8.844,-82.2,lying
0.146,0.266,-0.958,-1.038,0.366,0.732,163.927,-8.849,-82.205,lying
0.146,0.266,-0.958,-1.038,0.366,0.732,163.922,-8.849,-82.211,lying
0.146,0.268,-0.958,-1.099,0.427,0.61,163.911,-8.855,-82.216,lying
0.146,0.268,-0.958,-1.099,0.427,0.61,163.905,-8.855,-82.222,lying
0.146,0.27,-0.958,-1.221,0.427,0.671,163.9,-8.86,-82.227,lying
0.146,0.27,-0.958,-1.221,0.427,0.671,163.889,-8.86,-82.233,lying
0.146,0.27,-0.957,-1.282,0.427,0.671,163.883,-8.866,-82.238,lying
0.146,0.27,-0.957,-1.282,0.427,0.671,163.872,-8.866,-82.244,lying
0.146,0.27,-0.958,-1.343,0.366,0.671,163.867,-8.871,-82.249,lying
0.147,0.27,-0.958,-1.343,0.366,0.671,163.856,-8.871,-82.255,lying
0.147,0.27,-0.957,-1.282,0.305,0.793,163.845,-8.877,-82.26,lying
0.147,0.27,-0.957,-1.282,0.305,0.793,163.839,-8.877,-82.266,lying
0.147,0.271,-0.957,-1.282,0.366,0.793,163.828,-8.882,-82.271,lying
0.148,0.271,-0.957,-1.282,0.366,0.793,163.817,-8.882,-82.282,lying
0.148,0.271,-0.958,-1.343,0.366,0.793,163.812,-8.888,-82.288,lying
0.148,0.271,-0.958,-1.343,0.366,0.793,163.801,-8.888,-82.293,lying
0.148,0.27,-0.958,-1.343,0.366,0.732,163.79,-8.893,-82.299,lying
0.148,0.27,-0.958,-1.343,0.366,0.732,163.784,-8.893,-82.304,lying
0.148,0.271,-0.958,-1.282,0.427,0.793,163.773,-8.899,-82.315,lying
0.148,0.271,-0.958,-1.282,0.427,0.793,163.762,-8.899,-82.321,lying
0.148,0.272,-0.957,-1.221,0.305,0.732,163.757,-8.904,-82.326,lying
0.147,0.272,-0.957,-1.221,0.305,0.732,163.746,-8.904,-82.332,lying
0.147,0.272,-0.956,-1.282,0.366,0.732,163.74,-8.91,-82.337,lying
0.148,0.272,-0.956,-1.282,0.366,0.732,163.729,-8.91,-82.343,lying
0.148,0.272,-0.957,-1.343,0.427,0.854,163.718,-8.915,-82.354,lying
0.148,0.272,-0.957,-1.343,0.427,0.854,163.713,-8.915,-82.359,lying
0.148,0.271,-0.957,-1.221,0.366,0.916,163.702,-8.921,-82.365,lying
0.15,0.271,-0.957,-1.221,0.366,0.916,163.696,-8.926,-82.375,lying
0.15,0.271,-0.956,-1.099,0.366,0.916,163.685,-8.926,-82.381,lying
0.149,0.271,-0.956,-1.099,0.366,0.916,163.68,-8.932,-82.386,lying
0.149,0.273,-0.957,-0.977,0.427,0.793,163.674,-8.932,-82.397,lying
0.148,0.273,-0.957,-0.977,0.427,0.793,163.669,-8.937,-82.403,lying
0.148,0.274,-0.958,-1.221,0.427,0.671,163.663,-8.943,-82.408,lying
0.142,0.274,-0.958,-1.221,0.427,0.671,163.652,-8.943,-82.414,lying
0.142,0.274,-0.96,-1.526,0.305,0.488,163.641,-8.948,-82.419,lying
0.146,0.274,-0.96,-1.526,0.305,0.488,163.63,-8.948,-82.425,lying
0.146,0.271,-0.956,-1.404,0.305,0.183,163.619,-8.948,-82.425,lying
0.15,0.271,-0.956,-1.404,0.305,0.183,163.608,-8.948,-82.425,lying
0.15,0.275,-0.95,-1.343,0.366,0.488,163.597,-8.948,-82.43,lying
0.149,0.275,-0.95,-1.343,0.366,0.488,163.592,-8.954,-82.43,lying
0.149,0.273,-0.949,-1.099,0.366,1.099,163.581,-8.954,-82.441,lying
0.149,0.273,-0.949,-1.099,0.366,1.099,163.575,-8.959,-82.447,lying
0.15,0.273,-0.949,-1.099,0.366,1.099,163.57,-8.959,-82.458,lying
0.15,0.269,-0.954,-0.61,0.244,0.854,163.564,-8.965,-82.463,lying
0.146,0.269,-0.954,-0.61,0.244,0.854,163.564,-8.965,-82.474,lying
0.146,0.27,-0.957,-0.366,0.244,0.183,163.564,-8.965,-82.474,lying
0.146,0.27,-0.957,-0.366,0.244,0.183,163.564,-8.965,-82.474,lying
0.146,0.273,-0.953,0.061,0.244,-0.366,163.564,-8.965,-82.469,lying
0.147,0.273,-0.953,0.061,0.244,-0.366,163.57,-8.959,-82.469,lying
0.147,0.277,-0.948,0.366,-0.061,-0.061,163.575,-8.959,-82.469,lying
0.149,0.277,-0.948,0.366,-0.061,-0.061,163.581,-8.954,-82.469,lying
0.149,0.281,-0.95,0.122,-0.305,0.793,163.586,-8.954,-82.474,lying
0.148,0.281,-0.95,0.122,-0.305,0.793,163.592,-8.948,-82.485,lying
0.148,0.277,-0.958,0.122,-0.183,1.221,163.597,-8.948,-82.496,lying
0.147,0.277,-0.958,0.122,-0.183,1.221,163.603,-8.943,-82.507,lying
0.147,0.269,-0.967,1.221,0.061,0.854,163.619,-8.943,-82.518,lying
0.146,0.269,-0.967,1.221,0.061,0.854,163.636,-8.948,-82.524,lying
0.146,0.263,-0.967,2.686,0.122,-0.427,163.663,-8.943,-82.518,lying
0.143,0.263,-0.967,2.686,0.122,-0.427,163.691,-8.937,-82.518,lying
0.143,0.271,-0.958,3.052,-0.488,-1.648,163.724,-8.926,-82.502,lying
0.147,0.271,-0.958,3.052,-0.488,-1.648,163.751,-8.915,-82.485,lying
0.147,0.281,-0.953,1.953,-0.427,-1.648,163.773,-8.904,-82.469,lying
0.148,0.281,-0.953,1.953,-0.427,-1.648,163.79,-8.893,-82.458,lying
0.148,0.279,-0.956,0.793,-0.244,-0.977,163.801,-8.882,-82.447,lying
0.145,0.279,-0.956,0.793,-0.244,-0.977,163.806,-8.877,-82.441,lying
0.145,0.267,-0.957,0.549,-0.122,-0.671,163.812,-8.871,-82.43,lying
0.144,0.267,-0.957,0.549,-0.122,-0.671,163.817,-8.866,-82.425,lying
0.144,0.263,-0.959,0.732,-0.61,-0.732,163.828,-8.855,-82.419,lying
0.15,0.263,-0.959,0.732,-0.61,-0.732,163.834,-8.844,-82.414,lying
0.15,0.267,-0.96,0.732,-0.61,-0.61,163.845,-8.833,-82.414,lying
0.15,0.267,-0.96,0.732,-0.61,-0.61,163.856,-8.822,-82.408,lying
0.15,0.271,-0.958,0.732,-0.122,-0.122,163.861,-8.817,-82.408,lying
0.146,0.271,-0.958,0.732,-0.122,-0.122,163.872,-8.817,-82.408,lying
0.146,0.272,-0.956,0.977,-0.183,0,163.883,-8.811,-82.408,lying
0.146,0.272,-0.956,0.977,-0.183,0,163.894,-8.806,-82.408,lying
0.146,0.276,-0.953,0.671,-0.427,0,163.905,-8.8,-82.408,lying
0.146,0.276,-0.953,0.671,-0.427,0,163.911,-8.795,-82.408,lying
