ax,ay,az,wx,wy,wz,AngleX,AngleY,AngleZ,label
0.8,-0.509,-0.654,-4.211,-183.411,-171.875,173.551,24.62,-114.708,climbing
0.671,-0.509,-0.654,-4.211,-183.411,-171.875,174.106,26.439,-113.467,climbing
0.671,-0.822,-0.4,81.36,-89.233,-146.851,175.49,27.241,-112.357,climbing
-0.102,-0.822,-0.4,81.36,-89.233,-146.851,176.913,27.993,-111.198,climbing
-0.102,-0.918,-0.471,157.898,-1.099,-79.895,178.797,27.79,-110.72,climbing
-0.799,-0.918,-0.471,157.898,-1.099,-79.895,-179.297,27.565,-110.231,climbing
-0.799,-0.902,-0.642,204.529,-15.381,-12.512,-177.253,27.482,-110.495,climbing
-0.452,-0.902,-0.642,204.529,-15.381,-12.512,-175.182,27.416,-110.748,climbing
-0.452,-0.396,-0.361,201.05,-62.378,-12.085,-173.112,27.828,-110.94,climbing
-0.07,-0.396,-0.361,201.05,-62.378,-12.085,-171.024,28.246,-111.11,climbing
-0.07,-0.087,0.091,159.18,-21.545,-5.249,-169.415,28.268,-111.412,climbing
-0.101,-0.087,0.091,159.18,-21.545,-5.249,-167.805,28.295,-111.703,climbing
-0.101,-0.061,0.177,129.15,16.479,1.709,-166.575,27.971,-112.159,climbing
-0.169,-0.061,0.177,129.15,16.479,1.709,-165.344,27.658,-112.615,climbing
-0.169,-0.161,0.133,109.802,46.509,-9.521,-164.279,27.032,-113.038,climbing
-0.176,-0.161,0.133,109.802,46.509,-9.521,-163.196,26.411,-113.467,climbing
-0.176,-0.342,0.087,82.092,66.956,-17.09,-162.372,25.587,-113.884,climbing
-0.128,-0.342,0.087,82.092,66.956,-17.09,-161.521,24.763,-114.307,climbing
-0.128,-0.347,0.039,55.847,80.933,-19.348,-160.917,23.796,-114.752,climbing
-0.132,-0.347,0.039,55.847,80.933,-19.348,-160.296,22.841,-115.208,climbing
-0.132,-0.084,-0.035,34.18,109.131,-20.813,-159.911,21.621,-115.757,climbing
-0.255,-0.084,-0.035,34.18,109.131,-20.813,-159.516,20.413,-116.312,climbing
-0.255,0.139,0.081,20.142,130.798,-15.686,-159.291,19.056,-117.01,climbing
-0.225,0.139,0.081,20.142,130.798,-15.686,-159.038,17.737,-117.708,climbing
-0.225,0.144,-0.003,8.972,140.564,6.958,-158.961,16.452,-118.669,climbing
0,0.144,-0.003,8.972,140.564,6.958,-158.868,15.216,-119.625,climbing
0,-0.03,-0.697,3.296,157.349,35.278,-158.95,13.931,-120.916,climbing
0.415,-0.03,-0.697,3.296,157.349,35.278,-159.071,12.645,-122.201,climbing
0.415,-0.214,-1.991,-1.282,192.993,41.626,-159.329,11.003,-123.673,climbing
0.05,-0.214,-1.991,-1.282,192.993,41.626,-159.593,9.333,-125.134,climbing
0.05,-0.257,-2.438,-52.856,360.657,-24.841,-160.318,5.861,-126.513,climbing
-1.266,-0.257,-2.438,-52.856,360.657,-24.841,-160.977,2.395,-127.842,climbing
-1.266,-0.218,-1.902,-58.838,334.412,-113.525,-161.598,-1.071,-128.194,climbing
-1.614,-0.218,-1.902,-58.838,334.412,-113.525,-162.191,-4.499,-128.496,climbing
-1.614,-0.373,-1.813,-9.033,139.832,-149.719,-162.356,-6.141,-127.831,climbing
-0.783,-0.373,-1.813,-9.033,139.832,-149.719,-162.532,-7.756,-127.15,climbing
-0.783,-0.136,-1.556,28.381,-19.714,-193.42,-162.466,-7.971,-125.557,climbing
-0.106,-0.136,-1.556,28.381,-19.714,-193.42,-162.411,-8.179,-123.964,climbing
-0.106,0.167,-1.271,32.471,-85.266,-215.271,-162.383,-7.833,-121.954,climbing
0.161,0.167,-1.271,32.471,-85.266,-215.271,-162.35,-7.498,-119.943,climbing
0.161,0.138,-1.127,30.212,-91.309,-187.439,-162.318,-7.092,-118.054,climbing
0.261,0.138,-1.127,30.212,-91.309,-187.439,-162.268,-6.63,-116.29,climbing
0.261,0.045,-1.047,16.785,-82.825,-141.479,-162.263,-6.152,-114.763,climbing
0.307,0.045,-1.047,16.785,-82.825,-141.479,-162.29,-5.658,-113.472,climbing
0.307,-0.017,-0.926,-19.958,-63.599,-103.699,-162.482,-5.208,-112.39,climbing
0.242,-0.017,-0.926,-19.958,-63.599,-103.699,-162.828,-4.801,-111.522,climbing
0.242,-0.138,-0.805,-67.81,-31.25,-76.721,-163.4,-4.515,-110.836,climbing
0.123,-0.138,-0.805,-67.81,-31.25,-76.721,-164.191,-4.345,-110.33,climbing
0.123,-0.295,-0.737,-94.238,-8.301,-56.152,-165.092,-4.263,-109.957,climbing
0.117,-0.295,-0.737,-94.238,-8.301,-56.152,-166.113,-4.263,-109.709,climbing
0.117,-0.352,-0.899,-95.154,-4.028,-42.603,-167.119,-4.268,-109.528,climbing
0.292,-0.352,-0.899,-95.154,-4.028,-42.603,-168.113,-4.279,-109.424,climbing
0.292,-0.424,-1.407,-86.121,17.395,-22.949,-169.047,-4.384,-109.429,climbing
0.093,-0.424,-1.407,-86.121,17.395,-22.949,-169.92,-4.581,-109.55,climbing
0.093,-0.457,-1.754,-70.557,69.946,-3.784,-170.695,-5.026,-109.808,climbing
-0.38,-0.457,-1.754,-70.557,69.946,-3.784,-171.376,-5.713,-110.193,climbing
-0.38,-0.345,-1.775,-25.574,93.872,-1.709,-171.821,-6.52,-110.599,climbing
-0.531,-0.345,-1.775,-25.574,93.872,-1.709,-172.024,-7.421,-111.022,climbing
-0.531,-0.116,-1.537,39.185,71.167,-36.621,-171.925,-8.223,-111.259,climbing
-0.397,-0.116,-1.537,39.185,71.167,-36.621,-171.524,-8.921,-111.308,climbing
-0.397,0.146,-1.333,94.238,43.213,-60.059,-170.881,-9.487,-111.22,climbing
-0.228,0.146,-1.333,94.238,43.213,-60.059,-169.991,-9.921,-111,climbing
-0.228,0.215,-1.209,123.779,13.062,-69.458,-168.986,-10.212,-110.709,climbing
-0.122,0.215,-1.209,123.779,13.062,-69.458,-167.855,-10.366,-110.341,climbing
-0.122,0.196,-1.103,119.751,-4.517,-84.839,-166.778,-10.453,-109.88,climbing
-0.104,0.196,-1.103,119.751,-4.517,-84.839,-165.751,-10.486,-109.319,climbing
-0.104,0.219,-0.891,91.431,-21.24,-96.436,-164.894,-10.464,-108.682,climbing
-0.04,0.219,-0.891,91.431,-21.24,-96.436,-164.196,-10.382,-107.963,climbing
-0.04,0.167,-0.735,60.852,-38.025,-103.455,-163.674,-10.234,-107.183,climbing
0.051,0.167,-0.735,60.852,-38.025,-103.455,-163.317,-10.031,-106.342,climbing
0.051,0.035,-0.714,33.508,-45.593,-105.408,-163.103,-9.794,-105.48,climbing
0.195,0.035,-0.714,33.508,-45.593,-105.408,-163.026,-9.536,-104.595,climbing
0.195,-0.168,-0.74,8.728,-46.204,-112.671,-163.081,-9.289,-103.678,climbing
0.308,-0.168,-0.74,8.728,-46.204,-112.671,-163.251,-9.064,-102.728,climbing
0.308,-0.35,-0.844,-14.954,-26.978,-119.263,-163.537,-8.943,-101.772,climbing
0.313,-0.35,-0.844,-14.954,-26.978,-119.263,-163.932,-8.937,-100.816,climbing
0.313,-0.434,-0.978,-30.151,-2.686,-106.384,-164.377,-9.036,-99.959,climbing
0.116,-0.434,-0.978,-30.151,-2.686,-106.384,-164.877,-9.234,-99.196,climbing
0.116,-0.209,-0.541,-22.4,10.01,-82.642,-165.317,-9.47,-98.558,climbing
0.158,-0.209,-0.541,-22.4,10.01,-82.642,-165.69,-9.734,-98.053,climbing
0.158,-0.192,-1.155,-3.357,4.15,-77.576,-165.965,-9.965,-97.559,climbing
0.105,-0.192,-1.155,-3.357,4.15,-77.576,-166.146,-10.157,-97.081,climbing
0.105,-0.017,-1.125,17.761,-9.827,-86.548,-166.229,-10.289,-96.537,climbing
0.024,-0.017,-1.125,17.761,-9.827,-86.548,-166.229,-10.36,-95.933,climbing
0.024,0.065,-1.004,37.109,-28.015,-89.966,-166.146,-10.344,-95.284,climbing
-0.024,0.065,-1.004,37.109,-28.015,-89.966,-165.976,-10.245,-94.598,climbing
-0.024,0.094,-0.911,39.368,-56.152,-88.074,-165.806,-10.003,-93.884,climbing
0.023,0.094,-0.911,39.368,-56.152,-88.074,-165.624,-9.624,-93.142,climbing
0.023,0.12,-0.867,16.724,-79.956,-85.999,-165.564,-9.124,-92.379,climbing
0.102,0.12,-0.867,16.724,-79.956,-85.999,-165.613,-8.509,-91.599,climbing
0.102,0.144,-0.872,-23.071,-87.036,-84.961,-165.855,-7.855,-90.818,climbing
0.172,0.144,-0.872,-23.071,-87.036,-84.961,-166.289,-7.163,-90.033,climbing
0.172,0.121,-0.942,-66.467,-75.684,-83.252,-166.926,-6.526,-89.28,climbing
0.175,0.121,-0.942,-66.467,-75.684,-83.252,-167.772,-5.927,-88.561,climbing
0.175,0.045,-1.03,-99.06,-50.72,-81.543,-168.766,-5.449,-87.88,climbing
0.087,0.045,-1.03,-99.06,-50.72,-81.543,-169.909,-5.076,-87.242,climbing
0.087,-0.03,-1.128,-109.375,-22.095,-77.942,-171.085,-4.828,-86.655,climbing
-0.033,-0.03,-1.128,-109.375,-22.095,-77.942,-172.299,-4.708,-86.105,climbing
-0.033,-0.09,-1.22,-100.708,-3.54,-75.012,-173.458,-4.664,-85.589,climbing
-0.138,-0.09,-1.22,-100.708,-3.54,-75.012,-174.562,-4.697,-85.089,climbing
-0.138,-0.112,-1.296,-82.947,1.526,-76.904,-175.567,-4.735,-84.589,climbing
-0.214,-0.112,-1.296,-82.947,1.526,-76.904,-176.473,-4.785,-84.073,climbing
-0.214,-0.08,-1.26,-51.392,-16.907,-89.233,-177.215,-4.73,-83.491,climbing
-0.208,-0.08,-1.26,-51.392,-16.907,-89.233,-177.797,-4.576,-82.842,climbing
-0.208,0.05,-1.103,-24.658,-35.645,-128.662,-178.253,-4.318,-81.991,climbing
-0.174,0.05,-1.103,-24.658,-35.645,-128.662,-178.583,-3.966,-80.942,climbing
-0.174,0.172,-1.03,-13.428,-43.274,-173.157,-178.863,-3.565,-79.667,climbing
-0.157,0.172,-1.03,-13.428,-43.274,-173.157,-179.094,-3.126,-78.173,climbing
-0.157,0.25,-1.037,-9.583,-44.617,-205.261,-179.302,-2.67,-76.514,climbing
-0.202,0.25,-1.037,-9.583,-44.617,-205.261,-179.489,-2.203,-74.702,climbing
-0.202,0.287,-1.068,-5.31,-44.983,-224.06,-179.643,-1.725,-72.79,climbing
-0.275,0.287,-1.068,-5.31,-44.983,-224.06,-179.769,-1.241,-70.785,climbing
-0.275,0.297,-1,-9.888,-55.725,-228.699,-179.901,-0.692,-68.758,climbing
-0.28,0.297,-1,-9.888,-55.725,-228.699,179.956,-0.082,-66.709,climbing
-0.28,0.319,-0.966,-22.888,-75.684,-227.783,179.769,0.632,-64.66,climbing
-0.203,0.319,-0.966,-22.888,-75.684,-227.783,179.55,1.456,-62.622,climbing
-0.203,0.34,-0.978,-35.339,-90.942,-227.234,179.297,2.368,-60.584,climbing
-0.138,0.34,-0.978,-35.339,-90.942,-227.234,179.017,3.362,-58.557,climbing
-0.138,0.374,-0.996,-43.091,-93.262,-220.703,178.726,4.378,-56.563,climbing
-0.111,0.374,-0.996,-43.091,-93.262,-220.703,178.429,5.411,-54.602,climbing
-0.111,0.353,-0.972,-51.758,-89.844,-206.848,178.116,6.427,-52.712,climbing
-0.06,0.353,-0.972,-51.758,-89.844,-206.848,177.786,7.427,-50.9,climbing
-0.06,0.285,-0.978,-64.087,-79.224,-190.247,177.413,8.377,-49.164,climbing
-0.039,0.285,-0.978,-64.087,-79.224,-190.247,176.99,9.278,-47.516,climbing
-0.039,0.144,-1.027,-75.073,-59.021,-175.964,176.534,10.08,-45.939,climbing
-0.102,0.144,-1.027,-75.073,-59.021,-175.964,176.034,10.783,-44.429,climbing
-0.102,0.038,-0.891,-81.543,-39.429,-169.739,175.523,11.393,-42.946,climbing
-0.079,0.038,-0.891,-81.543,-39.429,-169.739,174.996,11.909,-41.49,climbing
-0.079,0.096,-0.775,-84.9,-23.315,-159.912,174.468,12.354,-40.078,climbing
-0.079,0.096,-0.775,-84.9,-23.315,-159.912,173.925,12.722,-38.71,climbing
-0.014,0.096,-0.775,-84.9,-23.315,-159.912,173.397,13.101,-37.343,climbing
-0.014,0.103,-0.802,-89.478,3.845,-137.024,172.782,13.195,-36.172,climbing
0.077,0.103,-0.802,-89.478,3.845,-137.024,172.178,13.299,-35.008,climbing
0.077,-0.078,-0.918,-79.956,33.203,-117.188,171.639,13.085,-33.997,climbing
0.181,-0.078,-0.918,-79.956,33.203,-117.188,171.107,12.881,-32.992,climbing
0.181,-0.308,-0.937,-61.401,62.256,-110.84,170.766,12.376,-31.992,climbing
0.254,-0.308,-0.937,-61.401,62.256,-110.84,170.42,11.871,-30.998,climbing
0.254,-0.447,-0.933,-40.588,89.478,-107.91,170.294,11.085,-29.982,climbing
0.163,-0.447,-0.933,-40.588,89.478,-107.91,170.162,10.294,-28.96,climbing
0.163,-0.467,-0.98,-16.113,112.427,-94.666,170.255,9.25,-28.037,climbing
-0.059,-0.467,-0.98,-16.113,112.427,-94.666,170.343,8.201,-27.12,climbing
-0.059,-0.336,-0.96,3.174,108.276,-81.177,170.59,7.174,-26.345,climbing
-0.116,-0.336,-0.96,3.174,108.276,-81.177,170.826,6.147,-25.576,climbing
-0.116,-0.161,-0.94,15.991,81.665,-75.867,171.167,5.383,-24.917,climbing
-0.068,-0.161,-0.94,15.991,81.665,-75.867,171.502,4.625,-24.258,climbing
-0.068,-0.026,-0.977,24.536,47.485,-84.229,171.909,4.213,-23.577,climbing
0.019,-0.026,-0.977,24.536,47.485,-84.229,172.299,3.807,-22.896,climbing
0.019,0.058,-1.134,23.132,11.963,-94.727,172.672,3.763,-22.165,climbing
0.131,0.058,-1.134,23.132,11.963,-94.727,173.035,3.719,-21.429,climbing
0.131,0.029,-1.249,14.709,-11.047,-92.896,173.304,3.889,-20.737,climbing
0.234,0.029,-1.249,14.709,-11.047,-92.896,173.568,4.054,-20.045,climbing
0.234,-0.081,-1.281,1.343,-11.108,-78.247,173.683,4.197,-19.495,climbing
0.254,-0.081,-1.281,1.343,-11.108,-78.247,173.798,4.329,-18.94,climbing
0.254,-0.177,-1.321,-10.132,2.197,-62.195,173.793,4.307,-18.534,climbing
0.179,-0.177,-1.321,-10.132,2.197,-62.195,173.782,4.279,-18.122,climbing
0.179,-0.241,-1.303,-13.794,14.282,-47.668,173.732,4.114,-17.842,climbing
0.065,-0.241,-1.303,-13.794,14.282,-47.668,173.677,3.95,-17.562,climbing
0.065,-0.268,-1.259,-4.7,21.362,-31.372,173.71,3.697,-17.43,climbing
-0.046,-0.268,-1.259,-4.7,21.362,-31.372,173.743,3.444,-17.303,climbing
-0.046,-0.257,-1.189,13.672,22.766,-16.113,173.958,3.164,-17.325,climbing
-0.128,-0.257,-1.189,13.672,22.766,-16.113,174.172,2.889,-17.347,climbing
-0.128,-0.197,-1.156,36.804,19.348,-6.409,174.611,2.648,-17.468,climbing
-0.191,-0.197,-1.156,36.804,19.348,-6.409,175.056,2.406,-17.589,climbing
-0.191,-0.136,-1.169,55.176,12.878,-4.456,175.677,2.241,-17.743,climbing
-0.246,-0.136,-1.169,55.176,12.878,-4.456,176.292,2.082,-17.897,climbing
-0.246,-0.026,-1.214,59.265,1.526,-3.235,176.946,2.043,-18.067,climbing
-0.281,-0.026,-1.214,59.265,1.526,-3.235,177.599,2.01,-18.237,climbing
-0.281,0.097,-1.135,52.002,-20.447,2.625,178.165,2.208,-18.479,climbing
-0.249,0.097,-1.135,52.002,-20.447,2.625,178.72,2.411,-18.71,climbing
-0.249,0.057,-0.991,39.978,-39.673,19.409,179.149,2.807,-19.116,climbing
-0.187,0.057,-0.991,39.978,-39.673,19.409,179.566,3.214,-19.512,climbing
-0.187,-0.058,-0.725,13.794,-42.053,31.311,179.709,3.642,-20.028,climbing
-0.14,-0.058,-0.725,13.794,-42.053,31.311,179.857,4.07,-20.544,climbing
-0.14,-0.162,-0.512,-12.207,-23.865,43.396,179.731,4.318,-21.176,climbing
-0.127,-0.162,-0.512,-12.207,-23.865,43.396,179.61,4.565,-21.808,climbing
-0.127,-0.331,-0.351,-21.851,3.967,61.768,179.39,4.532,-22.621,climbing
-0.084,-0.331,-0.351,-21.851,3.967,61.768,179.182,4.493,-23.434,climbing
-0.084,-0.493,-0.292,-19.531,31.067,88.928,178.995,4.175,-24.516,climbing
0.029,-0.493,-0.292,-19.531,31.067,88.928,178.835,3.851,-25.593,climbing
0.029,-0.277,-0.208,-9.094,48.706,123.352,178.775,3.34,-27.01,climbing
0.104,-0.277,-0.208,-9.094,48.706,123.352,178.737,2.823,-28.427,climbing
0.104,-0.57,-0.618,19.348,54.871,156.921,178.989,2.23,-30.174,climbing
0.151,-0.57,-0.618,19.348,54.871,156.921,179.275,1.637,-31.926,climbing
0.151,-0.571,-0.939,58.716,47.791,171.936,179.962,1.121,-33.832,climbing
0.18,-0.571,-0.939,58.716,47.791,171.936,-179.324,0.615,-35.739,climbing
0.18,-0.404,-1.295,87.585,35.645,145.996,-178.33,0.253,-37.386,climbing
0.286,-0.404,-1.295,87.585,35.645,145.996,-177.336,-0.082,-39.04,climbing
0.286,-0.236,-1.41,123.901,27.405,94.91,-175.99,-0.341,-40.182,climbing
0.295,-0.236,-1.41,123.901,27.405,94.91,-174.661,-0.582,-41.331,climbing
0.295,-0.141,-1.145,136.597,61.34,56.335,-173.221,-1.176,-42.138,climbing
0.147,-0.141,-1.145,136.597,61.34,56.335,-171.793,-1.747,-42.957,climbing
0.147,-0.019,-0.896,110.474,86.609,42.786,-170.634,-2.576,-43.693,climbing
0.189,-0.019,-0.896,110.474,86.609,42.786,-169.481,-3.378,-44.445,climbing
0.189,0.051,-0.973,68.481,97.107,50.842,-168.745,-4.257,-45.308,climbing
0.282,0.051,-0.973,68.481,97.107,50.842,-168.008,-5.125,-46.187,climbing
0.282,0.146,-0.951,16.724,116.455,63.782,-167.778,-6.136,-47.236,climbing
0.345,0.146,-0.951,16.724,116.455,63.782,-167.536,-7.147,-48.29,climbing
0.345,0.273,-0.896,-20.874,137.878,69.031,-167.657,-8.344,-49.444,climbing
0.397,0.273,-0.896,-20.874,137.878,69.031,-167.767,-9.547,-50.598,climbing
0.397,0.331,-0.798,-45.776,156.738,56.641,-168.129,-10.953,-51.669,climbing
0.449,0.331,-0.798,-45.776,156.738,56.641,-168.481,-12.371,-52.723,climbing
0.449,0.273,-0.785,-62.317,175.049,29.663,-169.036,-14.019,-53.542,climbing
0.465,0.273,-0.785,-62.317,175.049,29.663,-169.579,-15.672,-54.338,climbing
0.465,0.094,-0.882,-68.42,188.049,8.057,-170.228,-17.49,-54.921,climbing
0.383,0.094,-0.882,-68.42,188.049,8.057,-170.865,-19.314,-55.486,climbing
0.383,-0.123,-0.908,-65.002,185.547,-0.061,-171.48,-21.127,-55.937,climbing
0.308,-0.123,-0.908,-65.002,185.547,-0.061,-172.079,-22.934,-56.371,climbing
0.308,-0.238,-0.965,-55.176,163.696,-7.874,-172.617,-24.532,-56.667,climbing
0.292,-0.238,-0.965,-55.176,163.696,-7.874,-173.139,-26.12,-56.948,climbing
0.292,-0.24,-1.222,-40.833,137.024,-22.034,-173.595,-27.455,-57.025,climbing
0.285,-0.24,-1.222,-40.833,137.024,-22.034,-174.045,-28.773,-57.09,climbing
0.285,-0.221,-1.413,-9.521,106.628,-23.376,-174.205,-29.784,-57.09,climbing
0.235,-0.221,-1.413,-9.521,106.628,-23.376,-174.359,-30.784,-57.09,climbing
0.235,-0.216,-1.297,27.283,62.866,-18.25,-174.139,-31.339,-57.101,climbing
0.338,-0.216,-1.297,27.283,62.866,-18.25,-173.919,-31.882,-57.107,climbing
0.338,-0.116,-1.252,48.584,4.517,-19.348,-173.529,-31.849,-57.036,climbing
0.546,-0.116,-1.252,48.584,4.517,-19.348,-173.145,-31.816,-56.959,climbing
0.546,-0.044,-1.175,50.232,-36.56,-33.142,-172.859,-31.399,-56.662,climbing
0.701,-0.044,-1.175,50.232,-36.56,-33.142,-172.579,-30.992,-56.365,climbing
0.701,0,-1.022,33.997,-56.274,-51.086,-172.441,-30.509,-55.948,climbing
0.791,0,-1.022,33.997,-56.274,-51.086,-172.447,-29.954,-55.41,climbing
0.791,0.023,-0.955,13.428,-63.293,-58.411,-172.573,-29.383,-54.833,climbing
0.803,0.023,-0.955,13.428,-63.293,-58.411,-172.82,-28.79,-54.212,climbing
0.803,-0.006,-0.915,-2.625,-63.782,-47.363,-173.117,-28.196,-53.657,climbing
0.751,-0.006,-0.915,-2.625,-63.782,-47.363,-173.452,-27.609,-53.174,climbing
0.751,-0.035,-0.817,-13.489,-60.364,-31.799,-173.793,-27.032,-52.784,climbing
0.735,-0.035,-0.817,-13.489,-60.364,-31.799,-174.139,-26.477,-52.487,climbing
0.735,-0.043,-0.778,-20.752,-52.49,-26.917,-174.507,-25.972,-52.229,climbing
0.748,-0.043,-0.778,-20.752,-52.49,-26.917,-174.886,-25.505,-52.004,climbing
0.748,-0.108,-0.749,-21.79,-36.255,-33.813,-175.281,-25.131,-51.751,climbing
0.729,-0.108,-0.749,-21.79,-36.255,-33.813,-175.688,-24.846,-51.471,climbing
0.729,-0.201,-0.679,-16.785,-17.517,-43.701,-176.078,-24.664,-51.147,climbing
0.679,-0.201,-0.679,-16.785,-17.517,-43.701,-176.457,-24.587,-50.773,climbing
0.679,-0.266,-0.633,-7.507,0.61,-48.706,-176.792,-24.604,-50.372,climbing
0.594,-0.266,-0.633,-7.507,0.61,-48.706,-177.083,-24.714,-49.955,climbing
0.594,-0.281,-0.618,0.305,14.587,-50.293,-177.33,-24.901,-49.521,climbing
0.509,-0.281,-0.618,0.305,14.587,-50.293,-177.534,-25.153,-49.081,climbing
0.509,-0.239,-0.648,3.174,23.132,-50.72,-177.72,-25.45,-48.642,climbing
0.438,-0.239,-0.648,3.174,23.132,-50.72,-177.891,-25.779,-48.192,climbing
0.438,-0.179,-0.688,1.16,29.114,-47.974,-178.061,-26.142,-47.758,climbing
0.384,-0.179,-0.688,1.16,29.114,-47.974,-178.237,-26.521,-47.34,climbing
0.384,-0.169,-0.734,-1.587,34.851,-42.358,-178.407,-26.927,-46.95,climbing
0.302,-0.169,-0.734,-1.587,34.851,-42.358,-178.583,-27.35,-46.588,climbing
0.302,-0.191,-0.71,-4.822,44.006,-34.607,-178.759,-27.806,-46.274,climbing
0.204,-0.191,-0.71,-4.822,44.006,-34.607,-178.923,-28.301,-46,climbing
0.204,-0.239,-0.707,-9.888,48.706,-28.381,-179.099,-28.806,-45.758,climbing
0.16,-0.239,-0.707,-9.888,48.706,-28.381,-179.28,-29.323,-45.555,climbing
0.16,-0.338,-0.726,-14.282,46.631,-27.161,-179.473,-29.817,-45.357,climbing
0.179,-0.338,-0.726,-14.282,46.631,-27.161,-179.676,-30.289,-45.165,climbing
0.179,-0.434,-0.689,-17.273,47.791,-27.588,-179.896,-30.756,-44.973,climbing
0.201,-0.434,-0.689,-17.273,47.791,-27.588,179.879,-31.218,-44.775,climbing
0.201,-0.429,-0.593,-15.625,55.237,-20.447,179.698,-31.712,-44.621,climbing
0.162,-0.429,-0.593,-15.625,55.237,-20.447,179.555,-32.234,-44.506,climbing
0.162,-0.313,-0.447,-9.949,61.462,3.784,179.522,-32.783,-44.539,climbing
0.094,-0.313,-0.447,-9.949,61.462,3.784,179.604,-33.36,-44.72,climbing
0.094,-0.137,-0.311,-2.808,53.04,43.091,179.863,-33.887,-45.137,climbing
0.119,-0.137,-0.311,-2.808,53.04,43.091,-179.703,-34.371,-45.807,climbing
0.119,0.002,-0.361,5.798,22.461,80.383,-179.099,-34.689,-46.703,climbing
0.327,0.002,-0.361,5.798,22.461,80.383,-178.33,-34.838,-47.834,climbing
0.327,-0.011,-0.79,10.01,-11.841,85.144,-177.539,-34.799,-48.983,climbing
0.617,-0.011,-0.79,10.01,-11.841,85.144,-176.743,-34.579,-50.142,climbing
0.617,-0.106,-1.364,6.104,-34.607,53.589,-176.105,-34.244,-51.097,climbing
0.919,-0.106,-1.364,6.104,-34.607,53.589,-175.627,-33.799,-51.839,climbing
0.919,-0.132,-1.609,-9.155,-29.907,30.823,-175.325,-33.393,-52.432,climbing
1.096,-0.132,-1.609,-9.155,-29.907,30.823,-175.182,-33.025,-52.888,climbing
1.096,-0.129,-1.411,2.441,0.977,29.541,-174.99,-32.816,-53.35,climbing
1.071,-0.129,-1.411,2.441,0.977,29.541,-174.749,-32.772,-53.811,climbing
1.071,-0.042,-1.182,8.606,29.724,31.372,-174.463,-32.877,-54.3,climbing
0.868,-0.042,-1.182,8.606,29.724,31.372,-174.144,-33.129,-54.816,climbing
0.868,0.092,-1.036,-6.042,38.33,32.715,-173.892,-33.431,-55.344,climbing
0.664,0.092,-1.036,-6.042,38.33,32.715,-173.71,-33.772,-55.893,climbing
0.664,0.162,-0.799,-25.513,32.898,38.635,-173.611,-34.085,-56.47,climbing
0.563,0.162,-0.799,-25.513,32.898,38.635,-173.6,-34.365,-57.085,climbing
0.563,0.134,-0.69,-44.922,26.855,48.584,-173.655,-34.612,-57.755,climbing
0.521,0.134,-0.69,-44.922,26.855,48.584,-173.776,-34.827,-58.48,climbing
0.521,0.035,-0.7,-52.307,32.288,56.824,-173.908,-35.063,-59.26,climbing
0.387,0.035,-0.7,-52.307,32.288,56.824,-174.045,-35.321,-60.09,climbing
0.387,-0.04,-0.676,-35.339,38.086,63.843,-174.062,-35.607,-60.974,climbing
0.168,-0.04,-0.676,-35.339,38.086,63.843,-173.963,-35.909,-61.902,climbing
0.168,-0.063,-0.501,-4.395,33.142,52.734,-173.743,-36.189,-62.765,climbing
-0.113,-0.063,-0.501,-4.395,33.142,52.734,-173.403,-36.436,-63.561,climbing
-0.113,-0.081,-0.27,17.883,18.066,27.039,-173.051,-36.617,-64.188,climbing
-0.352,-0.081,-0.27,17.883,18.066,27.039,-172.678,-36.727,-64.649,climbing
-0.352,-0.19,-0.27,36.011,-15.869,2.991,-172.321,-36.672,-64.935,climbing
-0.345,-0.19,-0.27,36.011,-15.869,2.991,-171.964,-36.442,-65.045,climbing
-0.345,-0.2,-0.552,58.594,-59.204,0.183,-171.519,-35.98,-65.094,climbing
-0.043,-0.2,-0.552,58.594,-59.204,0.183,-170.986,-35.283,-65.089,climbing
-0.043,-0.029,-1.266,73.12,-90.027,2.93,-170.392,-34.415,-65.061,climbing
0.3,-0.029,-1.266,73.12,-90.027,2.93,-169.744,-33.376,-65.006,climbing
0.3,0.159,-2.455,76.355,-109.009,-4.272,-169.135,-32.256,-64.874,climbing
0.536,0.159,-2.455,76.355,-109.009,-4.272,-168.558,-31.053,-64.671,climbing
0.536,0.056,-2.204,80.261,-90.576,-45.105,-168.08,-29.987,-64.248,climbing
0.735,0.056,-2.204,80.261,-90.576,-45.105,-167.69,-29.07,-63.611,climbing
0.735,-0.321,-1.578,62.988,-78.918,-64.514,-167.421,-28.246,-62.88,climbing
0.939,-0.321,-1.578,62.988,-78.918,-64.514,-167.267,-27.515,-62.067,climbing
0.939,-0.483,-1.436,59.753,-82.092,-56.213,-167.097,-26.779,-61.298,climbing
0.938,-0.483,-1.436,59.753,-82.092,-56.213,-166.899,-26.038,-60.579,climbing
0.938,-0.252,-1.006,50.537,-77.454,-33.569,-166.679,-25.318,-59.991,climbing
0.874,-0.252,-1.006,50.537,-77.454,-33.569,-166.448,-24.615,-59.529,climbing
0.874,0.041,-0.706,35.461,-53.467,-46.936,-166.3,-24.06,-59.03,climbing
0.833,0.041,-0.706,35.461,-53.467,-46.936,-166.245,-23.654,-58.491,climbing
0.833,0.083,-0.615,11.902,-25.024,-82.947,-166.371,-23.439,-57.799,climbing
0.68,0.083,-0.615,11.902,-25.024,-82.947,-166.679,-23.417,-56.953,climbing
