ax,ay,az,wx,wy,wz,AngleX,AngleY,AngleZ,label
-0.742,0.043,-0.673,0.671,2.808,-0.427,176.259,49.18,75.729,sitting
-0.742,0.05,-0.655,-0.793,2.075,-1.221,176.281,49.158,75.745,sitting
-0.733,0.05,-0.655,-0.793,2.075,-1.221,176.298,49.142,75.767,sitting
-0.733,0.041,-0.658,-1.77,2.075,-0.916,176.309,49.125,75.789,sitting
-0.733,0.041,-0.658,-1.77,2.075,-0.916,176.309,49.103,75.806,sitting
-0.742,0.041,-0.658,-1.77,2.075,-0.916,176.314,49.087,75.822,sitting
-0.742,0.022,-0.656,-2.258,2.075,0.854,176.287,49.065,75.811,sitting
-0.743,0.022,-0.656,-2.258,2.075,0.854,176.265,49.043,75.8,sitting
-0.743,0.001,-0.654,-1.526,2.747,3.662,176.221,49.01,75.751,sitting
-0.746,0.001,-0.654,-1.526,2.747,3.662,176.177,48.983,75.701,sitting
-0.746,-0.01,-0.663,0.183,4.7,5.737,176.127,48.933,75.619,sitting
-0.772,-0.01,-0.663,0.183,4.7,5.737,176.083,48.878,75.536,sitting
-0.772,0.001,-0.67,-0.244,4.883,4.883,176.039,48.829,75.471,sitting
-0.769,0.001,-0.67,-0.244,4.883,4.883,176.006,48.779,75.399,sitting
-0.769,0.019,-0.648,-3.723,4.517,1.587,175.968,48.73,75.383,sitting
-0.77,0.019,-0.648,-3.723,4.517,1.587,175.935,48.686,75.366,sitting
-0.77,0.026,-0.637,-5.188,5.066,0.061,175.902,48.642,75.372,sitting
-0.764,0.026,-0.637,-5.188,5.066,0.061,175.869,48.593,75.377,sitting
-0.764,0.025,-0.641,-4.395,3.784,1.16,175.831,48.56,75.366,sitting
-0.743,0.025,-0.641,-4.395,3.784,1.16,175.792,48.527,75.35,sitting
-0.743,0.03,-0.65,-3.357,4.517,1.831,175.759,48.488,75.328,sitting
-0.744,0.03,-0.65,-3.357,4.517,1.831,175.721,48.444,75.306,sitting
-0.744,0.048,-0.649,-4.456,5.981,0.427,175.693,48.389,75.311,sitting
-0.748,0.048,-0.649,-4.456,5.981,0.427,175.66,48.334,75.311,sitting
-0.748,0.064,-0.651,-7.263,7.324,-2.625,175.633,48.268,75.361,sitting
-0.756,0.064,-0.651,-7.263,7.324,-2.625,175.605,48.203,75.405,sitting
-0.756,0.063,-0.657,-8.728,8.484,-7.568,175.616,48.131,75.531,sitting
-0.773,0.063,-0.657,-8.728,8.484,-7.568,175.627,48.06,75.652,sitting
-0.773,0.059,-0.666,-9.583,8.545,-12.268,175.677,47.988,75.85,sitting
-0.797,0.059,-0.666,-9.583,8.545,-12.268,175.732,47.922,76.042,sitting
-0.797,0.052,-0.69,-9.888,6.714,-16.846,175.825,47.873,76.3,sitting
-0.782,0.052,-0.69,-9.888,6.714,-16.846,175.919,47.829,76.558,sitting
-0.782,0.049,-0.69,-8.484,3.113,-20.081,176.056,47.818,76.86,sitting
-0.746,0.049,-0.69,-8.484,3.113,-20.081,176.199,47.807,77.162,sitting
-0.746,0.054,-0.685,-7.08,2.38,-21.301,176.358,47.802,77.481,sitting
-0.737,0.054,-0.685,-7.08,2.38,-21.301,176.523,47.796,77.8,sitting
-0.737,0.047,-0.696,-7.202,4.089,-22.034,176.693,47.774,78.135,sitting
-0.732,0.047,-0.696,-7.202,4.089,-22.034,176.858,47.752,78.464,sitting
-0.732,0.045,-0.68,-7.69,3.906,-22.278,177.023,47.725,78.799,sitting
-0.718,0.045,-0.68,-7.69,3.906,-22.278,177.188,47.697,79.135,sitting
-0.718,0.045,-0.675,-8.545,3.601,-21.973,177.336,47.675,79.464,sitting
-0.717,0.045,-0.675,-8.545,3.601,-21.973,177.49,47.653,79.794,sitting
-0.717,0.045,-0.678,-10.193,3.906,-21.484,177.616,47.62,80.118,sitting
-0.72,0.045,-0.678,-10.193,3.906,-21.484,177.737,47.593,80.442,sitting
-0.72,0.032,-0.679,-12.39,4.333,-20.264,177.83,47.554,80.744,sitting
-0.721,0.032,-0.679,-12.39,4.333,-20.264,177.918,47.521,81.046,sitting
-0.721,0.009,-0.673,-13.367,5.005,-19.714,177.995,47.477,81.343,sitting
-0.729,0.009,-0.673,-13.367,5.005,-19.714,178.066,47.433,81.639,sitting
-0.729,-0.001,-0.67,-13.794,6.775,-20.935,178.154,47.373,81.953,sitting
-0.75,-0.001,-0.67,-13.794,6.775,-20.935,178.242,47.307,82.266,sitting
-0.75,0.0,-0.668,-16.541,7.385,-22.705,178.319,47.241,82.601,sitting
-0.749,0.0,-0.668,-16.541,7.385,-22.705,178.396,47.181,82.941,sitting
-0.749,0.006,-0.656,-20.447,7.568,-24.902,178.462,47.115,83.309,sitting
-0.742,0.006,-0.656,-20.447,7.568,-24.902,178.522,47.049,83.683,sitting
-0.742,0.02,-0.641,-24.048,6.653,-26.306,178.566,46.994,84.073,sitting
-0.739,0.02,-0.641,-24.048,6.653,-26.306,178.605,46.939,84.457,sitting
-0.739,0.022,-0.643,-25.635,6.409,-27.1,178.638,46.89,84.858,sitting
-0.732,0.022,-0.643,-25.635,6.409,-27.1,178.671,46.84,85.259,sitting
-0.732,0.012,-0.666,-25.513,7.141,-27.649,178.709,46.78,85.666,sitting
-0.727,0.012,-0.666,-25.513,7.141,-27.649,178.748,46.725,86.072,sitting
-0.727,-0.008,-0.688,-23.376,8.606,-27.283,178.802,46.653,86.479,sitting
-0.734,-0.008,-0.688,-23.376,8.606,-27.283,178.857,46.582,86.88,sitting
-0.734,-0.013,-0.691,-21.179,9.888,-27.71,178.94,46.494,87.286,sitting
-0.741,-0.013,-0.691,-21.179,9.888,-27.71,179.022,46.406,87.693,sitting
-0.741,-0.005,-0.693,-19.714,9.888,-28.32,179.127,46.318,88.105,sitting
-0.745,-0.005,-0.693,-19.714,9.888,-28.32,179.225,46.23,88.517,sitting
-0.745,-0.016,-0.708,-16.968,8.789,-29.297,179.368,46.154,88.945,sitting
-0.762,-0.016,-0.708,-16.968,8.789,-29.297,179.506,46.077,89.374,sitting
-0.762,-0.033,-0.728,-13.428,6.409,-30.151,179.687,46.022,89.808,sitting
-0.763,-0.033,-0.728,-13.428,6.409,-30.151,179.868,45.967,90.247,sitting
-0.763,-0.037,-0.735,-9.46,3.601,-31.006,-179.901,45.939,90.692,sitting
-0.743,-0.037,-0.735,-9.46,3.601,-31.006,-179.67,45.906,91.143,sitting
-0.743,-0.032,-0.725,-6.958,0.122,-30.334,-179.423,45.906,91.577,sitting
-0.712,-0.032,-0.725,-6.958,0.122,-30.334,-179.182,45.906,92.016,sitting
-0.712,-0.04,-0.725,-5.493,0.061,-28.809,-178.934,45.906,92.433,sitting
-0.714,-0.04,-0.725,-5.493,0.061,-28.809,-178.693,45.901,92.845,sitting
-0.714,-0.05,-0.72,-5.31,0.549,-26.428,-178.473,45.89,93.23,sitting
-0.717,-0.05,-0.72,-5.31,0.549,-26.428,-178.248,45.879,93.609,sitting
-0.717,-0.052,-0.708,-5.859,0.0,-24.048,-178.061,45.873,93.961,sitting
-0.717,-0.052,-0.708,-5.859,0.0,-24.048,-177.869,45.862,94.307,sitting
-0.717,-0.053,-0.698,-6.897,-1.709,-20.996,-177.72,45.873,94.609,sitting
-0.711,-0.053,-0.698,-6.897,-1.709,-20.996,-177.567,45.879,94.916,sitting
-0.711,-0.065,-0.693,-7.08,-2.93,-17.761,-177.451,45.901,95.175,sitting
-0.71,-0.065,-0.693,-7.08,-2.93,-17.761,-177.336,45.923,95.433,sitting
-0.71,-0.077,-0.694,-6.714,-3.723,-14.282,-177.248,45.95,95.641,sitting
-0.695,-0.077,-0.694,-6.714,-3.723,-14.282,-177.16,45.983,95.85,sitting
-0.695,-0.086,-0.688,-5.859,-3.906,-11.292,-177.094,46.011,96.021,sitting
-0.697,-0.086,-0.688,-5.859,-3.906,-11.292,-177.023,46.044,96.185,sitting
-0.697,-0.089,-0.691,-4.639,-1.404,-10.01,-176.957,46.049,96.334,sitting
-0.721,-0.089,-0.691,-4.639,-1.404,-10.01,-176.885,46.055,96.482,sitting
-0.721,-0.089,-0.692,-4.761,1.16,-9.399,-176.825,46.033,96.619,sitting
-0.735,-0.089,-0.692,-4.761,1.16,-9.399,-176.765,46.016,96.751,sitting
-0.735,-0.087,-0.682,-6.592,1.953,-8.728,-176.726,45.989,96.877,sitting
-0.726,-0.087,-0.682,-6.592,1.953,-8.728,-176.688,45.961,97.004,sitting
-0.726,-0.084,-0.67,-8.301,2.38,-7.324,-176.682,45.934,97.108,sitting
-0.724,-0.084,-0.67,-8.301,2.38,-7.324,-176.677,45.906,97.213,sitting
-0.724,-0.077,-0.675,-7.935,2.563,-4.333,-176.682,45.884,97.3,sitting
-0.71,-0.077,-0.675,-7.935,2.563,-4.333,-176.699,45.857,97.361,sitting
-0.71,-0.074,-0.688,-7.629,3.479,-2.747,-176.726,45.824,97.41,sitting
-0.702,-0.074,-0.688,-7.629,3.479,-2.747,-176.759,45.791,97.449,sitting
-0.702,-0.074,-0.688,-7.874,6.287,-2.441,-176.797,45.742,97.482,sitting
-0.716,-0.074,-0.688,-7.874,6.287,-2.441,-176.836,45.681,97.515,sitting
-0.716,-0.086,-0.703,-7.141,8.667,-2.014,-176.874,45.61,97.542,sitting
-0.704,-0.086,-0.703,-7.141,8.667,-2.014,-176.907,45.522,97.564,sitting
-0.704,-0.115,-0.718,-4.272,9.46,-2.136,-176.929,45.434,97.586,sitting
-0.685,-0.115,-0.718,-4.272,9.46,-2.136,-176.935,45.341,97.614,sitting
-0.685,-0.114,-0.707,-1.099,11.353,-3.418,-176.918,45.236,97.646,sitting
-0.689,-0.114,-0.707,-1.099,11.353,-3.418,-176.874,45.121,97.685,sitting
-0.689,-0.094,-0.695,-0.366,14.709,-5.92,-176.819,44.989,97.745,sitting
-0.702,-0.094,-0.695,-0.366,14.709,-5.92,-176.748,44.841,97.817,sitting
-0.702,-0.086,-0.7,0.0,16.296,-9.338,-176.655,44.687,97.91,sitting
-0.688,-0.086,-0.7,0.0,16.296,-9.338,-176.55,44.522,98.031,sitting
-0.688,-0.085,-0.716,2.441,15.808,-14.709,-176.407,44.357,98.185,sitting
-0.675,-0.085,-0.716,2.441,15.808,-14.709,-176.232,44.193,98.377,sitting
-0.675,-0.024,-0.711,-1.953,19.043,-21.79,-176.045,44.011,98.613,sitting
-0.67,-0.024,-0.711,-1.953,19.043,-21.79,-175.853,43.808,98.899,sitting
-0.67,-0.007,-0.724,-9.399,26.55,-30.701,-175.666,43.566,99.24,sitting
-0.672,-0.007,-0.724,-9.399,26.55,-30.701,-175.479,43.286,99.63,sitting
-0.672,-0.024,-0.727,-12.878,29.663,-39.429,-175.281,42.984,100.08,sitting
-0.693,-0.024,-0.727,-12.878,29.663,-39.429,-175.073,42.665,100.58,sitting
-0.693,-0.054,-0.742,-11.108,26.672,-46.265,-174.825,42.358,101.129,sitting
-0.704,-0.054,-0.742,-11.108,26.672,-46.265,-174.545,42.056,101.717,sitting
-0.704,-0.06,-0.728,-2.563,20.996,-49.805,-174.216,41.786,102.332,sitting
-0.7,-0.06,-0.728,-2.563,20.996,-49.805,-173.831,41.539,102.964,sitting
-0.7,-0.068,-0.748,6.042,15.503,-49.438,-173.403,41.314,103.596,sitting
-0.657,-0.068,-0.748,6.042,15.503,-49.438,-172.947,41.116,104.227,sitting
-0.657,-0.082,-0.778,10.925,12.146,-46.997,-172.474,40.935,104.843,sitting
-0.63,-0.082,-0.778,10.925,12.146,-46.997,-171.996,40.765,105.436,sitting
-0.63,-0.128,-0.823,10.742,14.343,-44.006,-171.535,40.583,106.007,sitting
-0.617,-0.128,-0.823,10.742,14.343,-44.006,-171.096,40.386,106.556,sitting
-0.617,-0.152,-0.817,3.357,20.325,-42.664,-170.706,40.155,107.084,sitting
-0.619,-0.152,-0.817,3.357,20.325,-42.664,-170.365,39.891,107.589,sitting
-0.619,-0.046,-0.722,-12.817,24.17,-46.265,-170.101,39.606,108.116,sitting
-0.646,-0.046,-0.722,-12.817,24.17,-46.265,-169.909,39.298,108.655,sitting
-0.646,-0.077,-0.76,-19.958,28.442,-57.861,-169.717,38.958,109.259,sitting
-0.646,-0.077,-0.76,-19.958,28.442,-57.861,-169.53,38.584,109.924,sitting
-0.646,-0.121,-0.775,-21.545,23.254,-67.383,-169.31,38.227,110.654,sitting
-0.605,-0.121,-0.775,-21.545,23.254,-67.383,-169.069,37.892,111.445,sitting
-0.605,-0.076,-0.766,-23.376,16.052,-75.989,-168.805,37.573,112.291,sitting
-0.614,-0.076,-0.766,-23.376,16.052,-75.989,-168.525,37.288,113.198,sitting
-0.614,-0.098,-0.804,-24.231,12.146,-83.801,-168.223,37.002,114.148,sitting
-0.627,-0.098,-0.804,-24.231,12.146,-83.801,-167.899,36.727,115.148,sitting
-0.627,-0.084,-0.794,-20.63,1.343,-88.989,-167.542,36.497,116.191,sitting
-0.616,-0.084,-0.794,-20.63,1.343,-88.989,-167.146,36.304,117.274,sitting
-0.616,-0.102,-0.796,-16.724,-7.385,-90.271,-166.729,36.151,118.372,sitting
-0.599,-0.102,-0.796,-16.724,-7.385,-90.271,-166.284,36.03,119.487,sitting
-0.599,-0.186,-0.835,-11.841,-13.062,-87.158,-165.828,35.931,120.591,sitting
-0.58,-0.186,-0.835,-11.841,-13.062,-87.158,-165.355,35.859,121.679,sitting
-0.58,-0.278,-0.863,-8.179,-11.658,-80.139,-164.888,35.777,122.723,sitting
-0.583,-0.278,-0.863,-8.179,-11.658,-80.139,-164.432,35.684,123.723,sitting
-0.583,-0.332,-0.844,-8.179,-10.01,-73.914,-163.993,35.59,124.678,sitting
-0.578,-0.332,-0.844,-8.179,-10.01,-73.914,-163.581,35.486,125.596,sitting
-0.578,-0.346,-0.833,-7.751,-7.019,-67.871,-163.185,35.37,126.469,sitting
-0.596,-0.346,-0.833,-7.751,-7.019,-67.871,-162.806,35.244,127.293,sitting
-0.596,-0.343,-0.811,-4.883,-10.62,-61.096,-162.438,35.14,128.09,sitting
-0.549,-0.343,-0.811,-4.883,-10.62,-61.096,-162.07,35.057,128.848,sitting
-0.549,-0.339,-0.777,-5.981,-14.771,-52.612,-161.73,35.002,129.562,sitting
-0.519,-0.339,-0.777,-5.981,-14.771,-52.612,-161.417,34.975,130.237,sitting
-0.519,-0.351,-0.758,-9.644,-14.221,-43.335,-161.153,34.958,130.858,sitting
-0.521,-0.351,-0.758,-9.644,-14.221,-43.335,-160.933,34.953,131.424,sitting
-0.521,-0.365,-0.738,-13.916,-10.925,-35.767,-160.763,34.937,131.935,sitting
-0.537,-0.365,-0.738,-13.916,-10.925,-35.767,-160.642,34.92,132.402,sitting
-0.537,-0.377,-0.737,-16.846,-9.216,-28.137,-160.554,34.904,132.819,sitting
-0.529,-0.377,-0.737,-16.846,-9.216,-28.137,-160.51,34.893,133.187,sitting
-0.529,-0.394,-0.764,-16.052,-8.179,-21.729,-160.477,34.887,133.517,sitting
-0.525,-0.394,-0.764,-16.052,-8.179,-21.729,-160.461,34.882,133.808,sitting
-0.525,-0.407,-0.76,-13.062,-5.798,-16.174,-160.444,34.876,134.061,sitting
-0.521,-0.407,-0.76,-13.062,-5.798,-16.174,-160.433,34.871,134.28,sitting
-0.521,-0.402,-0.736,-10.01,-2.136,-11.292,-160.422,34.849,134.462,sitting
-0.532,-0.402,-0.736,-10.01,-2.136,-11.292,-160.417,34.821,134.604,sitting
-0.532,-0.377,-0.751,-5.554,-0.244,-6.958,-160.4,34.788,134.725,sitting
-0.556,-0.377,-0.751,-5.554,-0.244,-6.958,-160.378,34.761,134.813,sitting
-0.556,-0.359,-0.772,-0.671,-3.662,-1.282,-160.345,34.75,134.874,sitting
-0.563,-0.359,-0.772,-0.671,-3.662,-1.282,-160.307,34.772,134.912,sitting
-0.563,-0.371,-0.799,3.479,-8.179,4.089,-160.252,34.821,134.929,sitting
-0.559,-0.371,-0.799,3.479,-8.179,4.089,-160.197,34.898,134.923,sitting
-0.559,-0.395,-0.803,9.521,-9.827,9.155,-160.12,34.991,134.89,sitting
-0.534,-0.395,-0.803,9.521,-9.827,9.155,-160.032,35.101,134.835,sitting
-0.534,-0.397,-0.768,14.221,-7.019,14.221,-159.939,35.206,134.747,sitting
-0.526,-0.397,-0.768,14.221,-7.019,14.221,-159.84,35.305,134.621,sitting
-0.526,-0.413,-0.696,14.16,3.479,18.738,-159.769,35.365,134.445,sitting
-0.531,-0.413,-0.696,14.16,3.479,18.738,-159.725,35.376,134.225,sitting
-0.531,-0.431,-0.681,15.076,13.916,24.414,-159.708,35.354,133.945,sitting
-0.531,-0.431,-0.681,15.076,13.916,24.414,-159.708,35.294,133.616,sitting
-0.539,-0.431,-0.681,15.076,13.916,24.414,-159.708,35.233,133.286,sitting
-0.539,-0.421,-0.704,19.165,21.851,29.114,-159.719,35.118,132.869,sitting
-0.574,-0.421,-0.704,19.165,21.851,29.114,-159.719,34.997,132.451,sitting
-0.574,-0.374,-0.716,21.362,23.865,31.494,-159.725,34.876,131.995,sitting
-0.569,-0.374,-0.716,21.362,23.865,31.494,-159.725,34.75,131.545,sitting
-0.569,-0.351,-0.724,20.996,25.452,34.058,-159.752,34.623,131.056,sitting
-0.546,-0.351,-0.724,20.996,25.452,34.058,-159.774,34.497,130.567,sitting
-0.546,-0.357,-0.736,21.118,29.541,38.757,-159.84,34.349,130.012,sitting
-0.528,-0.357,-0.736,21.118,29.541,38.757,-159.901,34.206,129.452,sitting
-0.528,-0.377,-0.74,17.578,35.583,44.556,-160.043,34.019,128.809,sitting
-0.522,-0.377,-0.74,17.578,35.583,44.556,-160.186,33.832,128.161,sitting
-0.522,-0.398,-0.742,16.113,39.673,50.842,-160.389,33.629,127.436,sitting
-0.528,-0.398,-0.742,16.113,39.673,50.842,-160.582,33.426,126.705,sitting
-0.528,-0.382,-0.773,19.653,40.222,56.274,-160.774,33.228,125.914,sitting
-0.539,-0.382,-0.773,19.653,40.222,56.274,-160.961,33.036,125.129,sitting
-0.539,-0.356,-0.807,23.804,39.673,59.814,-161.125,32.855,124.31,sitting
-0.542,-0.356,-0.807,23.804,39.673,59.814,-161.285,32.668,123.486,sitting
-0.542,-0.322,-0.834,27.771,36.865,61.401,-161.411,32.514,122.662,sitting
-0.557,-0.322,-0.834,27.771,36.865,61.401,-161.532,32.36,121.838,sitting
-0.557,-0.257,-0.885,27.344,33.081,60.486,-161.653,32.239,121.042,sitting
-0.553,-0.257,-0.885,27.344,33.081,60.486,-161.768,32.113,120.245,sitting
-0.553,-0.201,-0.922,25.452,27.832,56.763,-161.878,32.025,119.509,sitting
-0.544,-0.201,-0.922,25.452,27.832,56.763,-161.993,31.937,118.779,sitting
-0.544,-0.17,-0.917,20.752,22.4,51.697,-162.12,31.882,118.12,sitting
-0.558,-0.17,-0.917,20.752,22.4,51.697,-162.252,31.827,117.466,sitting
-0.558,-0.184,-0.908,13.062,18.005,47.974,-162.433,31.8,116.867,sitting
-0.584,-0.184,-0.908,13.062,18.005,47.974,-162.614,31.772,116.274,sitting
-0.584,-0.224,-0.883,8.728,9.705,45.349,-162.812,31.811,115.73,sitting
-0.563,-0.224,-0.883,8.728,9.705,45.349,-163.01,31.855,115.192,sitting
-0.563,-0.258,-0.871,7.629,0.183,43.762,-163.191,31.976,114.703,sitting
-0.546,-0.258,-0.871,7.629,0.183,43.762,-163.378,32.102,114.214,sitting
-0.546,-0.286,-0.848,6.653,-3.479,43.518,-163.564,32.256,113.736,sitting
-0.549,-0.286,-0.848,6.653,-3.479,43.518,-163.751,32.404,113.258,sitting
-0.549,-0.272,-0.838,5.066,-6.287,44.983,-163.954,32.585,112.769,sitting
-0.559,-0.272,-0.838,5.066,-6.287,44.983,-164.163,32.767,112.28,sitting
-0.559,-0.233,-0.855,0.732,-7.996,45.898,-164.416,32.959,111.786,sitting
-0.588,-0.233,-0.855,0.732,-7.996,45.898,-164.674,33.151,111.292,sitting
-0.588,-0.228,-0.88,-2.441,-12.695,43.396,-164.938,33.376,110.836,sitting
-0.593,-0.228,-0.88,-2.441,-12.695,43.396,-165.207,33.602,110.374,sitting
-0.593,-0.231,-0.888,-0.671,-19.897,37.415,-165.41,33.882,110.006,sitting
-0.571,-0.231,-0.888,-0.671,-19.897,37.415,-165.619,34.156,109.633,sitting
-0.571,-0.197,-0.883,-0.488,-25.146,32.471,-165.784,34.464,109.33,sitting
-0.559,-0.197,-0.883,-0.488,-25.146,32.471,-165.954,34.777,109.028,sitting
-0.559,-0.162,-0.865,-4.517,-25.94,32.288,-166.168,35.09,108.732,sitting
-0.567,-0.162,-0.865,-4.517,-25.94,32.288,-166.382,35.398,108.424,sitting
-0.567,-0.16,-0.839,-4.761,-27.039,33.569,-166.613,35.722,108.111,sitting
-0.574,-0.16,-0.839,-4.761,-27.039,33.569,-166.849,36.041,107.787,sitting
-0.574,-0.169,-0.833,-0.122,-30.64,31.738,-167.02,36.387,107.496,sitting
-0.578,-0.169,-0.833,-0.122,-30.64,31.738,-167.195,36.733,107.199,sitting
-0.578,-0.187,-0.813,6.409,-34.607,27.71,-167.272,37.106,106.963,sitting
-0.567,-0.187,-0.813,6.409,-34.607,27.71,-167.355,37.48,106.727,sitting
-0.567,-0.205,-0.782,13.245,-35.278,27.283,-167.36,37.859,106.496,sitting
-0.563,-0.205,-0.782,13.245,-35.278,27.283,-167.371,38.232,106.26,sitting
-0.563,-0.209,-0.757,17.029,-32.227,32.227,-167.388,38.589,105.958,sitting
-0.592,-0.209,-0.757,17.029,-32.227,32.227,-167.404,38.941,105.65,sitting
-0.592,-0.215,-0.749,17.7,-27.527,38.208,-167.47,39.265,105.255,sitting
-0.634,-0.215,-0.749,17.7,-27.527,38.208,-167.542,39.584,104.854,sitting
-0.634,-0.219,-0.752,17.639,-26.245,41.321,-167.64,39.902,104.409,sitting
-0.642,-0.219,-0.752,17.639,-26.245,41.321,-167.739,40.215,103.964,sitting
-0.642,-0.202,-0.744,16.357,-28.137,42.542,-167.866,40.551,103.502,sitting
-0.637,-0.202,-0.744,16.357,-28.137,42.542,-167.992,40.886,103.041,sitting
-0.637,-0.165,-0.722,11.414,-28.503,44.067,-168.184,41.226,102.557,sitting
-0.646,-0.165,-0.722,11.414,-28.503,44.067,-168.382,41.567,102.068,sitting
-0.646,-0.133,-0.691,4.15,-27.283,45.41,-168.668,41.902,101.552,sitting
-0.655,-0.133,-0.691,4.15,-27.283,45.41,-168.964,42.231,101.036,sitting
-0.655,-0.132,-0.691,-1.221,-24.658,43.64,-169.305,42.528,100.525,sitting
-0.677,-0.132,-0.691,-1.221,-24.658,43.64,-169.656,42.83,100.014,sitting
-0.677,-0.138,-0.703,-5.371,-23.132,39.49,-170.013,43.105,99.547,sitting
-0.709,-0.138,-0.703,-5.371,-23.132,39.49,-170.376,43.374,99.08,sitting
-0.709,-0.148,-0.708,-7.507,-23.071,34.424,-170.717,43.638,98.674,sitting
-0.722,-0.148,-0.708,-7.507,-23.071,34.424,-171.057,43.901,98.262,sitting
-0.722,-0.141,-0.708,-6.409,-23.743,29.968,-171.348,44.165,97.916,sitting
-0.698,-0.141,-0.708,-6.409,-23.743,29.968,-171.639,44.423,97.559,sitting
-0.698,-0.118,-0.715,-4.272,-23.743,28.198,-171.898,44.681,97.229,sitting
-0.698,-0.118,-0.715,-4.272,-23.743,28.198,-172.161,44.94,96.894,sitting
-0.698,-0.114,-0.719,-4.517,-18.799,28.076,-172.436,45.143,96.548,sitting
-0.708,-0.114,-0.719,-4.517,-18.799,28.076,-172.711,45.346,96.196,sitting
-0.708,-0.118,-0.706,-1.953,-15.747,27.649,-172.963,45.522,95.845,sitting
-0.696,-0.118,-0.706,-1.953,-15.747,27.649,-173.216,45.692,95.493,sitting
-0.696,-0.116,-0.691,3.357,-15.808,27.771,-173.419,45.868,95.136,sitting
-0.676,-0.116,-0.691,3.357,-15.808,27.771,-173.628,46.038,94.779,sitting
-0.676,-0.11,-0.701,9.827,-15.32,29.297,-173.787,46.203,94.395,sitting
-0.689,-0.11,-0.701,9.827,-15.32,29.297,-173.947,46.368,94.01,sitting
-0.689,-0.1,-0.709,14.221,-13.672,32.471,-174.1,46.522,93.576,sitting
-0.707,-0.1,-0.709,14.221,-13.672,32.471,-174.26,46.67,93.142,sitting
-0.707,-0.097,-0.695,17.7,-13.55,36.438,-174.43,46.818,92.642,sitting
-0.729,-0.097,-0.695,17.7,-13.55,36.438,-174.6,46.972,92.148,sitting
-0.729,-0.098,-0.686,20.752,-12.512,37.659,-174.754,47.109,91.626,sitting
-0.754,-0.098,-0.686,20.752,-12.512,37.659,-174.913,47.252,91.104,sitting
-0.754,-0.076,-0.678,21.484,-13.855,36.682,-175.056,47.406,90.599,sitting
-0.755,-0.076,-0.678,21.484,-13.855,36.682,-175.199,47.554,90.088,sitting
-0.755,-0.037,-0.663,17.883,-15.503,34.912,-175.358,47.719,89.594,sitting
-0.755,-0.037,-0.663,17.883,-15.503,34.912,-175.523,47.884,89.11,sitting
-0.755,-0.005,-0.639,11.841,-13.367,32.959,-175.721,48.043,88.632,sitting
-0.768,-0.005,-0.639,11.841,-13.367,32.959,-175.941,48.192,88.171,sitting
-0.768,-0.005,-0.635,6.47,-11.841,30.457,-176.177,48.329,87.72,sitting
-0.75,-0.005,-0.635,6.47,-11.841,30.457,-176.435,48.455,87.292,sitting
-0.75,-0.019,-0.627,2.991,-10.864,28.442,-176.699,48.582,86.874,sitting
-0.74,-0.019,-0.627,2.991,-10.864,28.442,-176.973,48.697,86.468,sitting
-0.74,-0.02,-0.625,1.343,-8.118,26.672,-177.248,48.801,86.067,sitting
-0.756,-0.02,-0.625,1.343,-8.118,26.672,-177.523,48.889,85.682,sitting
-0.756,-0.02,-0.636,0.183,-5.859,24.841,-177.792,48.966,85.309,sitting
-0.786,-0.02,-0.636,0.183,-5.859,24.841,-178.061,49.032,84.952,sitting
-0.786,-0.024,-0.635,-0.977,-6.165,21.912,-178.325,49.092,84.611,sitting
-0.815,-0.024,-0.635,-0.977,-6.165,21.912,-178.572,49.158,84.293,sitting
-0.815,-0.027,-0.654,0.0,-8.545,18.555,-178.792,49.235,84.001,sitting
-0.819,-0.027,-0.654,0.0,-8.545,18.555,-178.995,49.323,83.732,sitting
-0.819,-0.026,-0.658,2.991,-12.939,16.235,-179.165,49.438,83.48,sitting
-0.765,-0.026,-0.658,2.991,-12.939,16.235,-179.308,49.57,83.249,sitting
-0.765,-0.02,-0.653,5.127,-13.306,16.785,-179.445,49.702,83.007,sitting
-0.755,-0.02,-0.653,5.127,-13.306,16.785,-179.577,49.834,82.766,sitting
-0.755,-0.001,-0.644,5.249,-8.667,19.47,-179.725,49.944,82.496,sitting
-0.769,-0.001,-0.644,5.249,-8.667,19.47,-179.885,50.032,82.205,sitting
-0.769,0.014,-0.633,5.31,-6.836,20.508,179.934,50.109,81.909,sitting
-0.77,0.014,-0.633,5.31,-6.836,20.508,179.753,50.175,81.601,sitting
-0.77,0.032,-0.631,4.822,-7.874,18.677,179.583,50.246,81.31,sitting
-0.747,0.032,-0.631,4.822,-7.874,18.677,179.418,50.317,81.03,sitting
-0.747,0.045,-0.639,3.967,-8.728,16.479,179.253,50.4,80.766,sitting
-0.739,0.045,-0.639,3.967,-8.728,16.479,179.099,50.477,80.519,sitting
-0.739,0.039,-0.636,3.723,-7.69,16.357,178.945,50.554,80.272,sitting
-0.742,0.039,-0.636,3.723,-7.69,16.357,178.786,50.625,80.024,sitting
-0.742,0.015,-0.623,6.042,-5.981,17.578,178.627,50.68,79.766,sitting
-0.763,0.015,-0.623,6.042,-5.981,17.578,178.478,50.735,79.503,sitting
-0.763,0.015,-0.623,8.606,-4.517,18.066,178.336,50.773,79.233,sitting
-0.799,0.015,-0.623,8.606,-4.517,18.066,178.204,50.806,78.959,sitting
